epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584097342503,2020-03-13T11:02:22.503,0.855,-0.268,-0.085,0.917
1584097342522,2020-03-13T11:02:22.522,0.874,-0.267,-0.086,0.917
1584097342543,2020-03-13T11:02:22.543,0.895,-0.269,-0.083,0.918
1584097342562,2020-03-13T11:02:22.562,0.914,-0.272,-0.086,0.918
1584097342582,2020-03-13T11:02:22.582,0.934,-0.273,-0.088,0.914
1584097342601,2020-03-13T11:02:22.601,0.953,-0.270,-0.086,0.917
1584097342622,2020-03-13T11:02:22.622,0.974,-0.266,-0.085,0.919
1584097342642,2020-03-13T11:02:22.642,0.994,-0.266,-0.085,0.919
1584097342662,2020-03-13T11:02:22.662,1.014,-0.270,-0.084,0.917
1584097342682,2020-03-13T11:02:22.682,1.034,-0.270,-0.086,0.918
1584097342701,2020-03-13T11:02:22.701,1.053,-0.264,-0.086,0.920
1584097342722,2020-03-13T11:02:22.722,1.074,-0.271,-0.087,0.919
1584097342741,2020-03-13T11:02:22.741,1.093,-0.276,-0.084,0.912
1584097342761,2020-03-13T11:02:22.761,1.113,-0.269,-0.085,0.918
1584097342782,2020-03-13T11:02:22.782,1.134,-0.263,-0.089,0.920
1584097342801,2020-03-13T11:02:22.801,1.153,-0.264,-0.086,0.918
1584097342821,2020-03-13T11:02:22.821,1.173,-0.270,-0.084,0.916
1584097342840,2020-03-13T11:02:22.840,1.192,-0.271,-0.086,0.918
1584097342861,2020-03-13T11:02:22.861,1.213,-0.270,-0.086,0.919
1584097342880,2020-03-13T11:02:22.880,1.232,-0.265,-0.087,0.918
1584097342900,2020-03-13T11:02:22.900,1.252,-0.265,-0.087,0.918
1584097342919,2020-03-13T11:02:22.919,1.271,-0.274,-0.085,0.918
1584097342940,2020-03-13T11:02:22.940,1.292,-0.280,-0.084,0.914
1584097342960,2020-03-13T11:02:22.960,1.312,-0.275,-0.085,0.916
1584097342979,2020-03-13T11:02:22.979,1.331,-0.265,-0.087,0.917
1584097343000,2020-03-13T11:02:23.000,1.352,-0.267,-0.086,0.920
1584097343019,2020-03-13T11:02:23.019,1.371,-0.274,-0.088,0.917
1584097343039,2020-03-13T11:02:23.039,1.391,-0.272,-0.087,0.916
1584097343058,2020-03-13T11:02:23.058,1.410,-0.268,-0.085,0.918
1584097343079,2020-03-13T11:02:23.079,1.431,-0.269,-0.087,0.920
1584097343100,2020-03-13T11:02:23.100,1.452,-0.268,-0.086,0.919
1584097343119,2020-03-13T11:02:23.119,1.471,-0.268,-0.087,0.915
1584097343139,2020-03-13T11:02:23.139,1.491,-0.273,-0.086,0.915
1584097343158,2020-03-13T11:02:23.158,1.510,-0.274,-0.087,0.918
1584097343179,2020-03-13T11:02:23.179,1.531,-0.274,-0.086,0.917
1584097343198,2020-03-13T11:02:23.198,1.550,-0.269,-0.085,0.919
1584097343218,2020-03-13T11:02:23.218,1.570,-0.268,-0.086,0.917
1584097343239,2020-03-13T11:02:23.239,1.591,-0.269,-0.086,0.919
1584097343258,2020-03-13T11:02:23.258,1.610,-0.271,-0.086,0.918
1584097343278,2020-03-13T11:02:23.278,1.630,-0.270,-0.087,0.919
1584097343297,2020-03-13T11:02:23.297,1.649,-0.271,-0.086,0.918
1584097343318,2020-03-13T11:02:23.318,1.670,-0.271,-0.085,0.917
1584097343337,2020-03-13T11:02:23.337,1.689,-0.271,-0.086,0.916
1584097343357,2020-03-13T11:02:23.357,1.709,-0.270,-0.087,0.915
1584097343378,2020-03-13T11:02:23.378,1.730,-0.269,-0.085,0.919
1584097343397,2020-03-13T11:02:23.397,1.749,-0.270,-0.087,0.918
1584097343417,2020-03-13T11:02:23.417,1.769,-0.267,-0.086,0.917
1584097343436,2020-03-13T11:02:23.436,1.788,-0.268,-0.085,0.918
1584097343457,2020-03-13T11:02:23.457,1.809,-0.271,-0.086,0.919
1584097343476,2020-03-13T11:02:23.476,1.828,-0.271,-0.087,0.920
1584097343496,2020-03-13T11:02:23.496,1.848,-0.271,-0.087,0.915
1584097343517,2020-03-13T11:02:23.517,1.869,-0.273,-0.085,0.916
1584097343536,2020-03-13T11:02:23.536,1.888,-0.269,-0.087,0.919
1584097343557,2020-03-13T11:02:23.557,1.909,-0.263,-0.086,0.920
1584097343576,2020-03-13T11:02:23.576,1.928,-0.266,-0.086,0.916
1584097343596,2020-03-13T11:02:23.596,1.948,-0.272,-0.087,0.918
1584097343615,2020-03-13T11:02:23.615,1.967,-0.268,-0.086,0.919
1584097343636,2020-03-13T11:02:23.636,1.988,-0.266,-0.087,0.920
1584097343655,2020-03-13T11:02:23.655,2.007,-0.269,-0.086,0.914
1584097343675,2020-03-13T11:02:23.675,2.027,-0.269,-0.087,0.915
1584097343696,2020-03-13T11:02:23.696,2.048,-0.269,-0.087,0.919
1584097343715,2020-03-13T11:02:23.715,2.067,-0.269,-0.086,0.918
1584097343735,2020-03-13T11:02:23.735,2.087,-0.271,-0.086,0.917
1584097343754,2020-03-13T11:02:23.754,2.106,-0.271,-0.086,0.916
1584097343775,2020-03-13T11:02:23.775,2.127,-0.268,-0.087,0.919
1584097343794,2020-03-13T11:02:23.794,2.146,-0.269,-0.086,0.916
1584097343814,2020-03-13T11:02:23.814,2.166,-0.267,-0.085,0.917
1584097343835,2020-03-13T11:02:23.835,2.187,-0.267,-0.086,0.918
1584097343854,2020-03-13T11:02:23.854,2.206,-0.271,-0.086,0.918
1584097343874,2020-03-13T11:02:23.874,2.226,-0.273,-0.085,0.917
1584097343893,2020-03-13T11:02:23.893,2.245,-0.273,-0.083,0.916
1584097343914,2020-03-13T11:02:23.914,2.266,-0.270,-0.085,0.919
1584097343933,2020-03-13T11:02:23.933,2.285,-0.267,-0.087,0.920
1584097343954,2020-03-13T11:02:23.954,2.306,-0.268,-0.085,0.917
1584097343974,2020-03-13T11:02:23.974,2.326,-0.273,-0.087,0.916
1584097343993,2020-03-13T11:02:23.993,2.345,-0.272,-0.088,0.920
1584097344014,2020-03-13T11:02:24.014,2.366,-0.268,-0.086,0.919
1584097344033,2020-03-13T11:02:24.033,2.385,-0.270,-0.086,0.917
1584097344053,2020-03-13T11:02:24.053,2.405,-0.274,-0.086,0.915
1584097344072,2020-03-13T11:02:24.072,2.424,-0.271,-0.085,0.917
1584097344093,2020-03-13T11:02:24.093,2.445,-0.270,-0.086,0.915
1584097344113,2020-03-13T11:02:24.113,2.465,-0.271,-0.085,0.915
1584097344132,2020-03-13T11:02:24.132,2.484,-0.273,-0.086,0.917
1584097344153,2020-03-13T11:02:24.153,2.505,-0.272,-0.087,0.916
1584097344172,2020-03-13T11:02:24.172,2.524,-0.266,-0.086,0.917
1584097344192,2020-03-13T11:02:24.192,2.544,-0.268,-0.086,0.919
1584097344211,2020-03-13T11:02:24.211,2.563,-0.274,-0.086,0.916
1584097344232,2020-03-13T11:02:24.232,2.584,-0.268,-0.085,0.921
1584097344252,2020-03-13T11:02:24.252,2.604,-0.265,-0.086,0.918
1584097344271,2020-03-13T11:02:24.271,2.623,-0.272,-0.087,0.916
1584097344292,2020-03-13T11:02:24.292,2.644,-0.276,-0.086,0.918
1584097344311,2020-03-13T11:02:24.311,2.663,-0.268,-0.086,0.917
1584097344331,2020-03-13T11:02:24.331,2.683,-0.262,-0.088,0.919
1584097344350,2020-03-13T11:02:24.350,2.702,-0.266,-0.088,0.917
1584097344371,2020-03-13T11:02:24.371,2.723,-0.269,-0.087,0.918
1584097344391,2020-03-13T11:02:24.391,2.743,-0.268,-0.085,0.919
1584097344411,2020-03-13T11:02:24.411,2.763,-0.268,-0.086,0.915
1584097344431,2020-03-13T11:02:24.431,2.783,-0.274,-0.086,0.917
1584097344450,2020-03-13T11:02:24.450,2.802,-0.274,-0.085,0.918
1584097344471,2020-03-13T11:02:24.471,2.823,-0.270,-0.084,0.916
1584097344490,2020-03-13T11:02:24.490,2.842,-0.269,-0.084,0.916
1584097344510,2020-03-13T11:02:24.510,2.862,-0.269,-0.086,0.921
1584097344531,2020-03-13T11:02:24.531,2.883,-0.266,-0.087,0.921
1584097344550,2020-03-13T11:02:24.550,2.902,-0.265,-0.086,0.918
1584097344570,2020-03-13T11:02:24.570,2.922,-0.271,-0.086,0.917
1584097344589,2020-03-13T11:02:24.589,2.941,-0.274,-0.084,0.915
1584097344610,2020-03-13T11:02:24.610,2.962,-0.271,-0.084,0.917
1584097344629,2020-03-13T11:02:24.629,2.981,-0.266,-0.087,0.919
1584097344649,2020-03-13T11:02:24.649,3.001,-0.265,-0.088,0.918
1584097344670,2020-03-13T11:02:24.670,3.022,-0.271,-0.087,0.920
1584097344689,2020-03-13T11:02:24.689,3.041,-0.275,-0.087,0.915
1584097344709,2020-03-13T11:02:24.709,3.061,-0.269,-0.086,0.916
1584097344728,2020-03-13T11:02:24.728,3.080,-0.264,-0.085,0.919
1584097344749,2020-03-13T11:02:24.749,3.101,-0.271,-0.084,0.917
1584097344768,2020-03-13T11:02:24.768,3.120,-0.272,-0.085,0.919
1584097344788,2020-03-13T11:02:24.788,3.140,-0.274,-0.085,0.916
1584097344808,2020-03-13T11:02:24.808,3.160,-0.274,-0.086,0.917
1584097344828,2020-03-13T11:02:24.828,3.180,-0.268,-0.088,0.919
1584097344849,2020-03-13T11:02:24.849,3.201,-0.266,-0.088,0.918
1584097344868,2020-03-13T11:02:24.868,3.220,-0.268,-0.086,0.916
1584097344888,2020-03-13T11:02:24.888,3.240,-0.271,-0.085,0.918
1584097344907,2020-03-13T11:02:24.907,3.259,-0.275,-0.084,0.917
1584097344928,2020-03-13T11:02:24.928,3.280,-0.270,-0.085,0.919
1584097344947,2020-03-13T11:02:24.947,3.299,-0.271,-0.086,0.919
1584097344967,2020-03-13T11:02:24.967,3.319,-0.275,-0.086,0.920
1584097344988,2020-03-13T11:02:24.988,3.340,-0.272,-0.084,0.919
1584097345007,2020-03-13T11:02:25.007,3.359,-0.271,-0.084,0.913
1584097345027,2020-03-13T11:02:25.027,3.379,-0.273,-0.086,0.914
1584097345046,2020-03-13T11:02:25.046,3.398,-0.271,-0.088,0.921
1584097345067,2020-03-13T11:02:25.067,3.419,-0.260,-0.087,0.921
1584097345086,2020-03-13T11:02:25.086,3.438,-0.268,-0.085,0.916
1584097345106,2020-03-13T11:02:25.106,3.458,-0.281,-0.084,0.912
1584097345127,2020-03-13T11:02:25.127,3.479,-0.277,-0.086,0.919
1584097345146,2020-03-13T11:02:25.146,3.498,-0.265,-0.086,0.921
1584097345166,2020-03-13T11:02:25.166,3.518,-0.269,-0.083,0.916
1584097345185,2020-03-13T11:02:25.185,3.537,-0.281,-0.084,0.916
1584097345206,2020-03-13T11:02:25.206,3.558,-0.275,-0.087,0.921
1584097345225,2020-03-13T11:02:25.225,3.577,-0.267,-0.085,0.917
1584097345246,2020-03-13T11:02:25.246,3.598,-0.273,-0.086,0.906
1584097345266,2020-03-13T11:02:25.266,3.618,-0.280,-0.090,0.912
1584097345285,2020-03-13T11:02:25.285,3.637,-0.270,-0.093,0.927
1584097345306,2020-03-13T11:02:25.306,3.658,-0.261,-0.089,0.920
1584097345325,2020-03-13T11:02:25.325,3.677,-0.270,-0.090,0.911
1584097345345,2020-03-13T11:02:25.345,3.697,-0.283,-0.091,0.915
1584097345364,2020-03-13T11:02:25.364,3.716,-0.279,-0.089,0.921
1584097345385,2020-03-13T11:02:25.385,3.737,-0.272,-0.087,0.912
1584097345405,2020-03-13T11:02:25.405,3.757,-0.271,-0.090,0.910
1584097345424,2020-03-13T11:02:25.424,3.776,-0.276,-0.093,0.921
1584097345445,2020-03-13T11:02:25.445,3.797,-0.284,-0.091,0.917
1584097345464,2020-03-13T11:02:25.464,3.816,-0.292,-0.088,0.907
1584097345484,2020-03-13T11:02:25.484,3.836,-0.288,-0.089,0.909
1584097345503,2020-03-13T11:02:25.503,3.855,-0.282,-0.089,0.918
1584097345524,2020-03-13T11:02:25.524,3.876,-0.282,-0.087,0.914
1584097345544,2020-03-13T11:02:25.544,3.896,-0.281,-0.088,0.909
1584097345563,2020-03-13T11:02:25.563,3.915,-0.279,-0.090,0.917
1584097345584,2020-03-13T11:02:25.584,3.936,-0.283,-0.089,0.918
1584097345603,2020-03-13T11:02:25.603,3.955,-0.291,-0.085,0.910
1584097345623,2020-03-13T11:02:25.623,3.975,-0.294,-0.085,0.906
1584097345642,2020-03-13T11:02:25.642,3.994,-0.283,-0.090,0.914
1584097345663,2020-03-13T11:02:25.663,4.015,-0.271,-0.094,0.922
1584097345683,2020-03-13T11:02:25.683,4.035,-0.278,-0.092,0.915
1584097345703,2020-03-13T11:02:25.703,4.055,-0.294,-0.090,0.907
1584097345723,2020-03-13T11:02:25.723,4.075,-0.293,-0.090,0.912
1584097345742,2020-03-13T11:02:25.742,4.094,-0.280,-0.091,0.914
1584097345763,2020-03-13T11:02:25.763,4.115,-0.274,-0.092,0.914
1584097345782,2020-03-13T11:02:25.782,4.134,-0.269,-0.089,0.917
1584097345802,2020-03-13T11:02:25.802,4.154,-0.286,-0.086,0.917
1584097345823,2020-03-13T11:02:25.823,4.175,-0.306,-0.083,0.904
1584097345842,2020-03-13T11:02:25.842,4.194,-0.313,-0.083,0.901
1584097345862,2020-03-13T11:02:25.862,4.214,-0.304,-0.089,0.910
1584097345881,2020-03-13T11:02:25.881,4.233,-0.295,-0.088,0.915
1584097345902,2020-03-13T11:02:25.902,4.254,-0.300,-0.082,0.907
1584097345921,2020-03-13T11:02:25.921,4.273,-0.315,-0.079,0.902
1584097345941,2020-03-13T11:02:25.941,4.293,-0.321,-0.078,0.904
1584097345960,2020-03-13T11:02:25.960,4.312,-0.301,-0.081,0.908
1584097345981,2020-03-13T11:02:25.981,4.333,-0.288,-0.088,0.910
1584097346001,2020-03-13T11:02:26.001,4.353,-0.291,-0.089,0.911
1584097346020,2020-03-13T11:02:26.020,4.372,-0.305,-0.084,0.909
1584097346041,2020-03-13T11:02:26.041,4.393,-0.318,-0.083,0.905
1584097346060,2020-03-13T11:02:26.060,4.412,-0.311,-0.086,0.903
1584097346080,2020-03-13T11:02:26.080,4.432,-0.293,-0.087,0.909
1584097346100,2020-03-13T11:02:26.100,4.452,-0.288,-0.089,0.918
1584097346120,2020-03-13T11:02:26.120,4.472,-0.299,-0.083,0.907
1584097346141,2020-03-13T11:02:26.141,4.493,-0.320,-0.077,0.898
1584097346160,2020-03-13T11:02:26.160,4.512,-0.328,-0.081,0.898
1584097346180,2020-03-13T11:02:26.180,4.532,-0.315,-0.089,0.907
1584097346199,2020-03-13T11:02:26.199,4.551,-0.299,-0.085,0.908
1584097346220,2020-03-13T11:02:26.220,4.572,-0.314,-0.081,0.905
1584097346239,2020-03-13T11:02:26.239,4.591,-0.328,-0.082,0.902
1584097346259,2020-03-13T11:02:26.259,4.611,-0.308,-0.086,0.907
1584097346280,2020-03-13T11:02:26.280,4.632,-0.291,-0.085,0.911
1584097346299,2020-03-13T11:02:26.299,4.651,-0.288,-0.089,0.912
1584097346319,2020-03-13T11:02:26.319,4.671,-0.301,-0.090,0.909
1584097346338,2020-03-13T11:02:26.338,4.690,-0.309,-0.085,0.906
1584097346359,2020-03-13T11:02:26.359,4.711,-0.305,-0.088,0.905
1584097346378,2020-03-13T11:02:26.378,4.730,-0.307,-0.085,0.906
1584097346398,2020-03-13T11:02:26.398,4.750,-0.304,-0.083,0.910
1584097346419,2020-03-13T11:02:26.419,4.771,-0.307,-0.082,0.906
1584097346438,2020-03-13T11:02:26.438,4.790,-0.313,-0.080,0.904
1584097346458,2020-03-13T11:02:26.458,4.810,-0.318,-0.077,0.901
1584097346477,2020-03-13T11:02:26.477,4.829,-0.333,-0.074,0.897
1584097346498,2020-03-13T11:02:26.498,4.850,-0.340,-0.076,0.895
1584097346517,2020-03-13T11:02:26.517,4.869,-0.321,-0.079,0.902
1584097346537,2020-03-13T11:02:26.537,4.889,-0.309,-0.084,0.907
1584097346558,2020-03-13T11:02:26.558,4.910,-0.313,-0.087,0.906
1584097346577,2020-03-13T11:02:26.577,4.929,-0.320,-0.086,0.903
1584097346598,2020-03-13T11:02:26.598,4.950,-0.323,-0.083,0.900
1584097346617,2020-03-13T11:02:26.617,4.969,-0.320,-0.084,0.903
1584097346637,2020-03-13T11:02:26.637,4.989,-0.310,-0.083,0.907
1584097346656,2020-03-13T11:02:26.656,5.008,-0.307,-0.082,0.907
1584097346677,2020-03-13T11:02:26.677,5.029,-0.309,-0.084,0.902
1584097346697,2020-03-13T11:02:26.697,5.049,-0.313,-0.084,0.904
1584097346716,2020-03-13T11:02:26.716,5.068,-0.320,-0.084,0.904
1584097346737,2020-03-13T11:02:26.737,5.089,-0.319,-0.086,0.901
1584097346756,2020-03-13T11:02:26.756,5.108,-0.315,-0.087,0.903
1584097346776,2020-03-13T11:02:26.776,5.128,-0.316,-0.088,0.905
1584097346795,2020-03-13T11:02:26.795,5.147,-0.313,-0.086,0.906
1584097346816,2020-03-13T11:02:26.816,5.168,-0.313,-0.085,0.905
1584097346836,2020-03-13T11:02:26.836,5.188,-0.323,-0.082,0.901
1584097346855,2020-03-13T11:02:26.855,5.207,-0.333,-0.079,0.898
1584097346876,2020-03-13T11:02:26.876,5.228,-0.334,-0.080,0.897
1584097346895,2020-03-13T11:02:26.895,5.247,-0.327,-0.082,0.899
1584097346915,2020-03-13T11:02:26.915,5.267,-0.319,-0.083,0.903
1584097346934,2020-03-13T11:02:26.934,5.286,-0.323,-0.081,0.901
1584097346955,2020-03-13T11:02:26.955,5.307,-0.329,-0.080,0.898
1584097346975,2020-03-13T11:02:26.975,5.327,-0.328,-0.081,0.899
1584097346995,2020-03-13T11:02:26.995,5.347,-0.318,-0.083,0.904
1584097347015,2020-03-13T11:02:27.015,5.367,-0.311,-0.084,0.909
1584097347034,2020-03-13T11:02:27.034,5.386,-0.315,-0.081,0.904
1584097347055,2020-03-13T11:02:27.055,5.407,-0.325,-0.079,0.897
1584097347074,2020-03-13T11:02:27.074,5.426,-0.331,-0.079,0.896
1584097347094,2020-03-13T11:02:27.094,5.446,-0.324,-0.080,0.901
1584097347115,2020-03-13T11:02:27.115,5.467,-0.317,-0.082,0.904
1584097347134,2020-03-13T11:02:27.134,5.486,-0.318,-0.083,0.904
1584097347154,2020-03-13T11:02:27.154,5.506,-0.326,-0.083,0.905
1584097347173,2020-03-13T11:02:27.173,5.525,-0.332,-0.078,0.898
1584097347194,2020-03-13T11:02:27.194,5.546,-0.338,-0.077,0.895
1584097347213,2020-03-13T11:02:27.213,5.565,-0.333,-0.075,0.893
1584097347233,2020-03-13T11:02:27.233,5.585,-0.329,-0.072,0.898
1584097347252,2020-03-13T11:02:27.252,5.604,-0.336,-0.073,0.897
1584097347273,2020-03-13T11:02:27.273,5.625,-0.338,-0.076,0.896
1584097347293,2020-03-13T11:02:27.293,5.645,-0.332,-0.078,0.898
1584097347312,2020-03-13T11:02:27.312,5.664,-0.332,-0.078,0.901
1584097347333,2020-03-13T11:02:27.333,5.685,-0.333,-0.078,0.899
1584097347352,2020-03-13T11:02:27.352,5.704,-0.331,-0.076,0.897
1584097347372,2020-03-13T11:02:27.372,5.724,-0.331,-0.077,0.896
1584097347391,2020-03-13T11:02:27.391,5.743,-0.311,-0.077,0.903
1584097347412,2020-03-13T11:02:27.412,5.764,-0.291,-0.081,0.914
1584097347433,2020-03-13T11:02:27.433,5.785,-0.302,-0.079,0.906
1584097347452,2020-03-13T11:02:27.452,5.804,-0.330,-0.072,0.895
1584097347472,2020-03-13T11:02:27.472,5.824,-0.351,-0.075,0.894
1584097347491,2020-03-13T11:02:27.491,5.843,-0.338,-0.081,0.897
1584097347512,2020-03-13T11:02:27.512,5.864,-0.298,-0.090,0.910
1584097347531,2020-03-13T11:02:27.531,5.883,-0.272,-0.090,0.916
1584097347551,2020-03-13T11:02:27.551,5.903,-0.294,-0.079,0.912
1584097347572,2020-03-13T11:02:27.572,5.924,-0.342,-0.077,0.897
1584097347591,2020-03-13T11:02:27.591,5.943,-0.349,-0.082,0.893
1584097347611,2020-03-13T11:02:27.611,5.963,-0.306,-0.087,0.907
1584097347630,2020-03-13T11:02:27.630,5.982,-0.264,-0.091,0.920
1584097347651,2020-03-13T11:02:27.651,6.003,-0.261,-0.089,0.923
1584097347670,2020-03-13T11:02:27.670,6.022,-0.295,-0.087,0.909
1584097347690,2020-03-13T11:02:27.690,6.042,-0.318,-0.087,0.903
1584097347711,2020-03-13T11:02:27.711,6.063,-0.302,-0.082,0.903
1584097347730,2020-03-13T11:02:27.730,6.082,-0.275,-0.082,0.918
1584097347750,2020-03-13T11:02:27.750,6.102,-0.280,-0.078,0.916
1584097347769,2020-03-13T11:02:27.769,6.121,-0.315,-0.078,0.905
1584097347790,2020-03-13T11:02:27.790,6.142,-0.334,-0.083,0.902
1584097347809,2020-03-13T11:02:27.809,6.161,-0.311,-0.085,0.905
1584097347829,2020-03-13T11:02:27.829,6.181,-0.295,-0.086,0.913
1584097347850,2020-03-13T11:02:27.850,6.202,-0.304,-0.085,0.911
1584097347869,2020-03-13T11:02:27.869,6.221,-0.313,-0.081,0.905
1584097347890,2020-03-13T11:02:27.890,6.242,-0.297,-0.081,0.906
1584097347909,2020-03-13T11:02:27.909,6.261,-0.284,-0.083,0.912
1584097347929,2020-03-13T11:02:27.929,6.281,-0.288,-0.084,0.914
1584097347948,2020-03-13T11:02:27.948,6.300,-0.296,-0.083,0.908
1584097347969,2020-03-13T11:02:27.969,6.321,-0.303,-0.084,0.907
1584097347989,2020-03-13T11:02:27.989,6.341,-0.306,-0.085,0.909
1584097348008,2020-03-13T11:02:28.008,6.360,-0.299,-0.085,0.912
1584097348029,2020-03-13T11:02:28.029,6.381,-0.295,-0.084,0.910
1584097348048,2020-03-13T11:02:28.048,6.400,-0.305,-0.082,0.907
1584097348068,2020-03-13T11:02:28.068,6.420,-0.305,-0.081,0.907
1584097348087,2020-03-13T11:02:28.087,6.439,-0.300,-0.080,0.909
1584097348108,2020-03-13T11:02:28.108,6.460,-0.302,-0.079,0.908
1584097348128,2020-03-13T11:02:28.128,6.480,-0.307,-0.081,0.905
1584097348147,2020-03-13T11:02:28.147,6.499,-0.303,-0.080,0.906
1584097348168,2020-03-13T11:02:28.168,6.520,-0.300,-0.082,0.908
1584097348187,2020-03-13T11:02:28.187,6.539,-0.304,-0.081,0.908
1584097348207,2020-03-13T11:02:28.207,6.559,-0.310,-0.080,0.908
1584097348226,2020-03-13T11:02:28.226,6.578,-0.303,-0.083,0.907
1584097348247,2020-03-13T11:02:28.247,6.599,-0.295,-0.084,0.911
1584097348267,2020-03-13T11:02:28.267,6.619,-0.292,-0.083,0.911
1584097348287,2020-03-13T11:02:28.287,6.639,-0.297,-0.084,0.909
1584097348307,2020-03-13T11:02:28.307,6.659,-0.300,-0.083,0.910
1584097348326,2020-03-13T11:02:28.326,6.678,-0.301,-0.082,0.908
1584097348347,2020-03-13T11:02:28.347,6.699,-0.301,-0.081,0.907
1584097348366,2020-03-13T11:02:28.366,6.718,-0.302,-0.081,0.909
1584097348386,2020-03-13T11:02:28.386,6.738,-0.302,-0.080,0.910
1584097348405,2020-03-13T11:02:28.405,6.757,-0.301,-0.081,0.908
1584097348426,2020-03-13T11:02:28.426,6.778,-0.302,-0.083,0.908
1584097348446,2020-03-13T11:02:28.446,6.798,-0.302,-0.081,0.908
1584097348465,2020-03-13T11:02:28.465,6.817,-0.302,-0.082,0.908
1584097348486,2020-03-13T11:02:28.486,6.838,-0.299,-0.081,0.908
1584097348505,2020-03-13T11:02:28.505,6.857,-0.299,-0.081,0.907
1584097348525,2020-03-13T11:02:28.525,6.877,-0.301,-0.082,0.909
1584097348544,2020-03-13T11:02:28.544,6.896,-0.299,-0.083,0.909
1584097348565,2020-03-13T11:02:28.565,6.917,-0.299,-0.083,0.909
1584097348585,2020-03-13T11:02:28.585,6.937,-0.302,-0.081,0.909
1584097348604,2020-03-13T11:02:28.604,6.956,-0.301,-0.081,0.909
1584097348625,2020-03-13T11:02:28.625,6.977,-0.299,-0.082,0.909
1584097348644,2020-03-13T11:02:28.644,6.996,-0.301,-0.079,0.908
1584097348664,2020-03-13T11:02:28.664,7.016,-0.301,-0.080,0.908
1584097348683,2020-03-13T11:02:28.683,7.035,-0.302,-0.080,0.910
1584097348704,2020-03-13T11:02:28.704,7.056,-0.304,-0.080,0.908
