epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584096714735,2020-03-13T10:51:54.735,1.490,-0.037,-0.046,0.959
1584096714756,2020-03-13T10:51:54.756,1.511,-0.020,-0.046,0.956
1584096714775,2020-03-13T10:51:54.775,1.530,-0.012,-0.044,0.958
1584096714795,2020-03-13T10:51:54.795,1.550,-0.027,-0.047,0.960
1584096714816,2020-03-13T10:51:54.816,1.571,-0.025,-0.049,0.955
1584096714835,2020-03-13T10:51:54.835,1.590,-0.027,-0.049,0.954
1584096714855,2020-03-13T10:51:54.855,1.610,-0.030,-0.052,0.955
1584096714874,2020-03-13T10:51:54.874,1.629,0.001,-0.055,0.965
1584096714895,2020-03-13T10:51:54.895,1.650,0.030,-0.061,0.976
1584096714914,2020-03-13T10:51:54.914,1.669,0.027,-0.067,0.966
1584096714934,2020-03-13T10:51:54.934,1.689,0.026,-0.058,0.964
1584096714955,2020-03-13T10:51:54.955,1.710,0.015,-0.043,0.965
1584096714974,2020-03-13T10:51:54.974,1.729,-0.028,-0.035,0.958
1584096714994,2020-03-13T10:51:54.994,1.749,-0.080,-0.039,0.953
1584096715013,2020-03-13T10:51:55.013,1.768,-0.088,-0.052,0.947
1584096715034,2020-03-13T10:51:55.034,1.789,-0.020,-0.061,0.957
1584096715053,2020-03-13T10:51:55.053,1.808,0.025,-0.062,0.970
1584096715074,2020-03-13T10:51:55.074,1.829,0.009,-0.055,0.967
1584096715094,2020-03-13T10:51:55.094,1.849,-0.006,-0.052,0.961
1584096715113,2020-03-13T10:51:55.113,1.868,-0.005,-0.052,0.958
1584096715134,2020-03-13T10:51:55.134,1.889,-0.012,-0.050,0.957
1584096715153,2020-03-13T10:51:55.153,1.908,-0.011,-0.050,0.962
1584096715173,2020-03-13T10:51:55.173,1.928,-0.008,-0.051,0.964
1584096715192,2020-03-13T10:51:55.192,1.947,-0.012,-0.051,0.949
1584096715213,2020-03-13T10:51:55.213,1.968,-0.015,-0.052,0.962
1584096715232,2020-03-13T10:51:55.232,1.987,-0.009,-0.052,0.984
1584096715252,2020-03-13T10:51:55.252,2.007,-0.007,-0.049,0.950
1584096715273,2020-03-13T10:51:55.273,2.028,-0.014,-0.053,0.936
1584096715292,2020-03-13T10:51:55.292,2.047,-0.002,-0.058,0.976
1584096715312,2020-03-13T10:51:55.312,2.067,-0.001,-0.051,0.982
1584096715331,2020-03-13T10:51:55.331,2.086,-0.012,-0.044,0.949
1584096715352,2020-03-13T10:51:55.352,2.107,-0.024,-0.051,0.943
1584096715371,2020-03-13T10:51:55.371,2.126,-0.013,-0.055,0.971
1584096715391,2020-03-13T10:51:55.391,2.146,0.010,-0.052,0.970
1584096715412,2020-03-13T10:51:55.412,2.167,0.018,-0.051,0.958
1584096715431,2020-03-13T10:51:55.431,2.186,0.005,-0.051,0.956
1584096715451,2020-03-13T10:51:55.451,2.206,-0.005,-0.051,0.965
1584096715470,2020-03-13T10:51:55.470,2.225,-0.004,-0.050,0.969
1584096715491,2020-03-13T10:51:55.491,2.246,-0.005,-0.050,0.950
1584096715510,2020-03-13T10:51:55.510,2.265,-0.003,-0.054,0.956
1584096715531,2020-03-13T10:51:55.531,2.286,0.007,-0.054,0.968
1584096715551,2020-03-13T10:51:55.551,2.306,0.021,-0.050,0.965
1584096715570,2020-03-13T10:51:55.570,2.325,0.021,-0.048,0.961
1584096715591,2020-03-13T10:51:55.591,2.346,-0.011,-0.050,0.955
1584096715610,2020-03-13T10:51:55.610,2.365,-0.016,-0.051,0.962
1584096715630,2020-03-13T10:51:55.630,2.385,0.005,-0.051,0.963
1584096715649,2020-03-13T10:51:55.649,2.404,0.011,-0.050,0.957
1584096715670,2020-03-13T10:51:55.670,2.425,0.007,-0.049,0.963
1584096715689,2020-03-13T10:51:55.689,2.444,-0.002,-0.049,0.962
1584096715709,2020-03-13T10:51:55.709,2.464,0.001,-0.047,0.959
1584096715730,2020-03-13T10:51:55.730,2.485,0.006,-0.050,0.960
1584096715749,2020-03-13T10:51:55.749,2.504,0.004,-0.049,0.961
1584096715769,2020-03-13T10:51:55.769,2.524,0.006,-0.048,0.964
1584096715788,2020-03-13T10:51:55.788,2.543,-0.003,-0.045,0.959
1584096715809,2020-03-13T10:51:55.809,2.564,-0.010,-0.043,0.958
1584096715828,2020-03-13T10:51:55.828,2.583,-0.007,-0.048,0.958
1584096715848,2020-03-13T10:51:55.848,2.603,0.001,-0.048,0.965
1584096715869,2020-03-13T10:51:55.869,2.624,0.002,-0.045,0.959
1584096715888,2020-03-13T10:51:55.888,2.643,-0.004,-0.043,0.958
1584096715908,2020-03-13T10:51:55.908,2.663,-0.001,-0.045,0.962
1584096715928,2020-03-13T10:51:55.928,2.683,0.000,-0.048,0.961
1584096715948,2020-03-13T10:51:55.948,2.703,0.001,-0.048,0.962
1584096715967,2020-03-13T10:51:55.967,2.722,0.002,-0.046,0.962
1584096715988,2020-03-13T10:51:55.988,2.743,0.002,-0.045,0.962
1584096716008,2020-03-13T10:51:56.008,2.763,-0.002,-0.045,0.961
1584096716027,2020-03-13T10:51:56.027,2.782,-0.003,-0.044,0.962
1584096716048,2020-03-13T10:51:56.048,2.803,-0.005,-0.045,0.961
1584096716067,2020-03-13T10:51:56.067,2.822,-0.004,-0.047,0.962
1584096716087,2020-03-13T10:51:56.087,2.842,0.001,-0.047,0.962
1584096716106,2020-03-13T10:51:56.106,2.861,0.005,-0.047,0.959
1584096716127,2020-03-13T10:51:56.127,2.882,0.001,-0.045,0.960
1584096716146,2020-03-13T10:51:56.146,2.901,-0.005,-0.046,0.960
1584096716166,2020-03-13T10:51:56.166,2.921,-0.004,-0.046,0.962
1584096716187,2020-03-13T10:51:56.187,2.942,0.001,-0.047,0.960
1584096716206,2020-03-13T10:51:56.206,2.961,0.004,-0.047,0.961
1584096716226,2020-03-13T10:51:56.226,2.981,0.003,-0.047,0.962
1584096716245,2020-03-13T10:51:56.245,3.000,-0.000,-0.046,0.959
1584096716266,2020-03-13T10:51:56.266,3.021,0.004,-0.045,0.961
1584096716285,2020-03-13T10:51:56.285,3.040,0.005,-0.047,0.962
1584096716305,2020-03-13T10:51:56.305,3.060,0.001,-0.047,0.961
1584096716326,2020-03-13T10:51:56.326,3.081,-0.000,-0.047,0.961
1584096716345,2020-03-13T10:51:56.345,3.100,-0.002,-0.048,0.961
1584096716366,2020-03-13T10:51:56.366,3.121,0.003,-0.047,0.963
1584096716385,2020-03-13T10:51:56.385,3.140,0.000,-0.045,0.961
1584096716405,2020-03-13T10:51:56.405,3.160,0.000,-0.045,0.961
1584096716424,2020-03-13T10:51:56.424,3.179,0.006,-0.047,0.961
1584096716445,2020-03-13T10:51:56.445,3.200,0.002,-0.047,0.964
1584096716465,2020-03-13T10:51:56.465,3.220,-0.005,-0.048,0.962
1584096716484,2020-03-13T10:51:56.484,3.239,-0.003,-0.046,0.961
1584096716505,2020-03-13T10:51:56.505,3.260,0.003,-0.046,0.961
1584096716524,2020-03-13T10:51:56.524,3.279,0.006,-0.045,0.960
1584096716544,2020-03-13T10:51:56.544,3.299,0.002,-0.045,0.964
1584096716563,2020-03-13T10:51:56.563,3.318,-0.005,-0.046,0.962
1584096716584,2020-03-13T10:51:56.584,3.339,-0.001,-0.046,0.960
1584096716603,2020-03-13T10:51:56.603,3.358,-0.001,-0.046,0.960
1584096716623,2020-03-13T10:51:56.623,3.378,0.001,-0.044,0.961
1584096716644,2020-03-13T10:51:56.644,3.399,0.006,-0.045,0.962
1584096716663,2020-03-13T10:51:56.663,3.418,-0.001,-0.045,0.962
1584096716683,2020-03-13T10:51:56.683,3.438,-0.003,-0.046,0.961
1584096716702,2020-03-13T10:51:56.702,3.457,0.002,-0.046,0.963
1584096716723,2020-03-13T10:51:56.723,3.478,0.004,-0.045,0.961
1584096716742,2020-03-13T10:51:56.742,3.497,-0.005,-0.045,0.958
1584096716762,2020-03-13T10:51:56.762,3.517,-0.007,-0.044,0.960
1584096716783,2020-03-13T10:51:56.783,3.538,0.004,-0.046,0.962
1584096716802,2020-03-13T10:51:56.802,3.557,0.005,-0.046,0.963
1584096716823,2020-03-13T10:51:56.823,3.578,-0.005,-0.044,0.960
1584096716842,2020-03-13T10:51:56.842,3.597,-0.008,-0.045,0.960
1584096716862,2020-03-13T10:51:56.862,3.617,-0.001,-0.045,0.964
1584096716881,2020-03-13T10:51:56.881,3.636,-0.002,-0.044,0.959
1584096716902,2020-03-13T10:51:56.902,3.657,-0.005,-0.044,0.960
1584096716922,2020-03-13T10:51:56.922,3.677,0.002,-0.045,0.963
1584096716941,2020-03-13T10:51:56.941,3.696,0.003,-0.046,0.964
1584096716962,2020-03-13T10:51:56.962,3.717,-0.004,-0.046,0.959
1584096716981,2020-03-13T10:51:56.981,3.736,-0.005,-0.044,0.959
1584096717001,2020-03-13T10:51:57.001,3.756,0.001,-0.045,0.963
1584096717020,2020-03-13T10:51:57.020,3.775,-0.000,-0.044,0.961
1584096717041,2020-03-13T10:51:57.041,3.796,-0.004,-0.045,0.962
1584096717060,2020-03-13T10:51:57.060,3.815,-0.002,-0.047,0.962
1584096717080,2020-03-13T10:51:57.080,3.835,-0.000,-0.045,0.961
1584096717101,2020-03-13T10:51:57.101,3.856,-0.002,-0.044,0.961
1584096717120,2020-03-13T10:51:57.120,3.875,-0.002,-0.043,0.960
1584096717140,2020-03-13T10:51:57.140,3.895,-0.001,-0.044,0.964
1584096717159,2020-03-13T10:51:57.159,3.914,-0.006,-0.046,0.960
1584096717180,2020-03-13T10:51:57.180,3.935,-0.005,-0.045,0.961
1584096717199,2020-03-13T10:51:57.199,3.954,-0.001,-0.045,0.962
1584096717220,2020-03-13T10:51:57.220,3.975,-0.003,-0.045,0.962
1584096717240,2020-03-13T10:51:57.240,3.995,-0.004,-0.045,0.962
1584096717259,2020-03-13T10:51:57.259,4.014,-0.002,-0.045,0.961
1584096717280,2020-03-13T10:51:57.280,4.035,-0.004,-0.045,0.963
1584096717299,2020-03-13T10:51:57.299,4.054,-0.005,-0.045,0.962
1584096717319,2020-03-13T10:51:57.319,4.074,-0.003,-0.046,0.961
1584096717338,2020-03-13T10:51:57.338,4.093,-0.005,-0.045,0.960
1584096717359,2020-03-13T10:51:57.359,4.114,-0.008,-0.045,0.961
1584096717379,2020-03-13T10:51:57.379,4.134,-0.004,-0.047,0.961
1584096717398,2020-03-13T10:51:57.398,4.153,-0.002,-0.046,0.962
1584096717419,2020-03-13T10:51:57.419,4.174,-0.003,-0.044,0.961
1584096717438,2020-03-13T10:51:57.438,4.193,-0.005,-0.045,0.963
1584096717458,2020-03-13T10:51:57.458,4.213,-0.010,-0.046,0.960
1584096717477,2020-03-13T10:51:57.477,4.232,-0.005,-0.045,0.961
1584096717498,2020-03-13T10:51:57.498,4.253,0.005,-0.046,0.964
1584096717517,2020-03-13T10:51:57.517,4.272,0.000,-0.046,0.960
1584096717537,2020-03-13T10:51:57.537,4.292,-0.009,-0.044,0.960
1584096717558,2020-03-13T10:51:57.558,4.313,-0.015,-0.043,0.959
1584096717577,2020-03-13T10:51:57.577,4.332,-0.016,-0.044,0.963
1584096717597,2020-03-13T10:51:57.597,4.352,-0.010,-0.045,0.961
1584096717616,2020-03-13T10:51:57.616,4.371,-0.007,-0.044,0.960
1584096717637,2020-03-13T10:51:57.637,4.392,-0.008,-0.044,0.961
1584096717656,2020-03-13T10:51:57.656,4.411,-0.008,-0.043,0.960
1584096717677,2020-03-13T10:51:57.677,4.432,-0.010,-0.045,0.963
1584096717697,2020-03-13T10:51:57.697,4.452,-0.010,-0.046,0.962
1584096717716,2020-03-13T10:51:57.716,4.471,-0.007,-0.044,0.962
1584096717737,2020-03-13T10:51:57.737,4.492,-0.010,-0.045,0.961
1584096717756,2020-03-13T10:51:57.756,4.511,-0.006,-0.046,0.960
1584096717776,2020-03-13T10:51:57.776,4.531,-0.002,-0.046,0.961
1584096717795,2020-03-13T10:51:57.795,4.550,-0.001,-0.045,0.963
1584096717816,2020-03-13T10:51:57.816,4.571,-0.002,-0.044,0.964
1584096717836,2020-03-13T10:51:57.836,4.591,-0.010,-0.046,0.962
1584096717855,2020-03-13T10:51:57.855,4.610,-0.011,-0.045,0.960
1584096717876,2020-03-13T10:51:57.876,4.631,-0.006,-0.044,0.959
1584096717895,2020-03-13T10:51:57.895,4.650,-0.005,-0.043,0.960
1584096717915,2020-03-13T10:51:57.915,4.670,-0.006,-0.044,0.962
1584096717934,2020-03-13T10:51:57.934,4.689,-0.001,-0.045,0.962
1584096717955,2020-03-13T10:51:57.955,4.710,0.005,-0.047,0.962
1584096717974,2020-03-13T10:51:57.974,4.729,0.000,-0.046,0.955
1584096717994,2020-03-13T10:51:57.994,4.749,0.005,-0.046,0.959
1584096718015,2020-03-13T10:51:58.015,4.770,0.012,-0.046,0.967
1584096718034,2020-03-13T10:51:58.034,4.789,0.013,-0.045,0.966
1584096718054,2020-03-13T10:51:58.054,4.809,0.009,-0.047,0.962
1584096718074,2020-03-13T10:51:58.074,4.829,-0.002,-0.045,0.958
1584096718094,2020-03-13T10:51:58.094,4.849,-0.008,-0.043,0.955
1584096718113,2020-03-13T10:51:58.113,4.868,-0.001,-0.044,0.962
1584096718134,2020-03-13T10:51:58.134,4.889,0.009,-0.044,0.965
1584096718154,2020-03-13T10:51:58.154,4.909,0.006,-0.044,0.963
1584096718173,2020-03-13T10:51:58.173,4.928,0.001,-0.044,0.960
1584096718194,2020-03-13T10:51:58.194,4.949,-0.004,-0.045,0.958
1584096718213,2020-03-13T10:51:58.213,4.968,-0.006,-0.044,0.960
1584096718233,2020-03-13T10:51:58.233,4.988,-0.004,-0.043,0.962
1584096718252,2020-03-13T10:51:58.252,5.007,0.007,-0.043,0.964
1584096718273,2020-03-13T10:51:58.273,5.028,0.007,-0.044,0.964
1584096718293,2020-03-13T10:51:58.293,5.048,0.001,-0.043,0.960
1584096718312,2020-03-13T10:51:58.312,5.067,-0.002,-0.044,0.959
1584096718333,2020-03-13T10:51:58.333,5.088,0.004,-0.043,0.962
1584096718352,2020-03-13T10:51:58.352,5.107,0.006,-0.044,0.964
1584096718372,2020-03-13T10:51:58.372,5.127,-0.003,-0.045,0.961
1584096718391,2020-03-13T10:51:58.391,5.146,0.000,-0.045,0.960
1584096718412,2020-03-13T10:51:58.412,5.167,0.005,-0.043,0.963
1584096718431,2020-03-13T10:51:58.431,5.186,0.001,-0.043,0.961
1584096718451,2020-03-13T10:51:58.451,5.206,0.000,-0.042,0.961
1584096718472,2020-03-13T10:51:58.472,5.227,0.005,-0.044,0.961
1584096718491,2020-03-13T10:51:58.491,5.246,-0.000,-0.043,0.961
1584096718512,2020-03-13T10:51:58.512,5.267,-0.004,-0.044,0.961
1584096718531,2020-03-13T10:51:58.531,5.286,0.003,-0.044,0.961
1584096718551,2020-03-13T10:51:58.551,5.306,0.004,-0.042,0.961
1584096718570,2020-03-13T10:51:58.570,5.325,-0.000,-0.043,0.961
1584096718591,2020-03-13T10:51:58.591,5.346,-0.000,-0.044,0.962
1584096718611,2020-03-13T10:51:58.611,5.366,-0.001,-0.044,0.961
1584096718630,2020-03-13T10:51:58.630,5.385,-0.001,-0.044,0.961
1584096718651,2020-03-13T10:51:58.651,5.406,-0.000,-0.044,0.962
1584096718670,2020-03-13T10:51:58.670,5.425,0.001,-0.044,0.962
1584096718690,2020-03-13T10:51:58.690,5.445,0.000,-0.045,0.960
1584096718709,2020-03-13T10:51:58.709,5.464,0.004,-0.044,0.959
1584096718730,2020-03-13T10:51:58.730,5.485,0.004,-0.044,0.965
1584096718750,2020-03-13T10:51:58.750,5.505,-0.002,-0.042,0.962
1584096718769,2020-03-13T10:51:58.769,5.524,0.001,-0.043,0.962
1584096718790,2020-03-13T10:51:58.790,5.545,-0.002,-0.044,0.962
1584096718809,2020-03-13T10:51:58.809,5.564,-0.002,-0.045,0.962
1584096718829,2020-03-13T10:51:58.829,5.584,0.002,-0.045,0.961
1584096718848,2020-03-13T10:51:58.848,5.603,0.001,-0.044,0.962
1584096718869,2020-03-13T10:51:58.869,5.624,-0.001,-0.044,0.961
1584096718888,2020-03-13T10:51:58.888,5.643,-0.006,-0.044,0.959
1584096718908,2020-03-13T10:51:58.908,5.663,-0.002,-0.044,0.960
1584096718929,2020-03-13T10:51:58.929,5.684,0.005,-0.045,0.963
1584096718948,2020-03-13T10:51:58.948,5.703,0.002,-0.045,0.963
1584096718969,2020-03-13T10:51:58.969,5.724,-0.004,-0.043,0.962
1584096718988,2020-03-13T10:51:58.988,5.743,-0.000,-0.045,0.961
1584096719008,2020-03-13T10:51:59.008,5.763,0.003,-0.044,0.963
1584096719027,2020-03-13T10:51:59.027,5.782,-0.002,-0.041,0.961
1584096719048,2020-03-13T10:51:59.048,5.803,-0.010,-0.042,0.959
1584096719068,2020-03-13T10:51:59.068,5.823,-0.013,-0.044,0.959
1584096719087,2020-03-13T10:51:59.087,5.842,-0.009,-0.046,0.959
1584096719108,2020-03-13T10:51:59.108,5.863,0.003,-0.045,0.963
1584096719127,2020-03-13T10:51:59.127,5.882,0.002,-0.042,0.961
1584096719147,2020-03-13T10:51:59.147,5.902,-0.011,-0.041,0.959
1584096719166,2020-03-13T10:51:59.166,5.921,-0.016,-0.044,0.959
1584096719187,2020-03-13T10:51:59.187,5.942,-0.010,-0.044,0.961
1584096719207,2020-03-13T10:51:59.207,5.962,0.001,-0.044,0.962
1584096719226,2020-03-13T10:51:59.226,5.981,-0.003,-0.045,0.962
1584096719247,2020-03-13T10:51:59.247,6.002,-0.007,-0.043,0.961
1584096719266,2020-03-13T10:51:59.266,6.021,-0.006,-0.043,0.957
1584096719286,2020-03-13T10:51:59.286,6.041,-0.004,-0.044,0.960
1584096719305,2020-03-13T10:51:59.305,6.060,-0.005,-0.045,0.963
1584096719326,2020-03-13T10:51:59.326,6.081,-0.001,-0.045,0.962
1584096719346,2020-03-13T10:51:59.346,6.101,-0.000,-0.043,0.963
1584096719366,2020-03-13T10:51:59.366,6.121,-0.007,-0.044,0.959
1584096719386,2020-03-13T10:51:59.386,6.141,-0.005,-0.045,0.961
1584096719405,2020-03-13T10:51:59.405,6.160,-0.003,-0.043,0.961
1584096719426,2020-03-13T10:51:59.426,6.181,-0.007,-0.044,0.960
1584096719445,2020-03-13T10:51:59.445,6.200,-0.003,-0.044,0.962
1584096719465,2020-03-13T10:51:59.465,6.220,-0.003,-0.043,0.962
1584096719484,2020-03-13T10:51:59.484,6.239,-0.008,-0.044,0.960
1584096719505,2020-03-13T10:51:59.505,6.260,-0.007,-0.044,0.962
1584096719525,2020-03-13T10:51:59.525,6.280,-0.004,-0.044,0.963
1584096719544,2020-03-13T10:51:59.544,6.299,-0.002,-0.045,0.960
1584096719565,2020-03-13T10:51:59.565,6.320,-0.000,-0.045,0.961
1584096719584,2020-03-13T10:51:59.584,6.339,-0.001,-0.043,0.962
1584096719604,2020-03-13T10:51:59.604,6.359,-0.006,-0.043,0.960
1584096719623,2020-03-13T10:51:59.623,6.378,-0.011,-0.043,0.959
1584096719644,2020-03-13T10:51:59.644,6.399,-0.004,-0.042,0.961
1584096719664,2020-03-13T10:51:59.664,6.419,0.002,-0.046,0.962
1584096719683,2020-03-13T10:51:59.683,6.438,0.001,-0.045,0.962
1584096719704,2020-03-13T10:51:59.704,6.459,-0.006,-0.042,0.961
1584096719723,2020-03-13T10:51:59.723,6.478,-0.009,-0.042,0.960
1584096719743,2020-03-13T10:51:59.743,6.498,-0.006,-0.045,0.962
1584096719762,2020-03-13T10:51:59.762,6.517,-0.005,-0.044,0.962
1584096719783,2020-03-13T10:51:59.783,6.538,-0.000,-0.043,0.963
1584096719804,2020-03-13T10:51:59.804,6.559,-0.002,-0.044,0.962
1584096719823,2020-03-13T10:51:59.823,6.578,-0.008,-0.044,0.958
1584096719843,2020-03-13T10:51:59.843,6.598,-0.005,-0.044,0.962
1584096719862,2020-03-13T10:51:59.862,6.617,-0.002,-0.044,0.962
1584096719883,2020-03-13T10:51:59.883,6.638,0.000,-0.044,0.962
1584096719902,2020-03-13T10:51:59.902,6.657,-0.004,-0.042,0.963
1584096719922,2020-03-13T10:51:59.922,6.677,-0.012,-0.042,0.960
1584096719941,2020-03-13T10:51:59.941,6.696,-0.008,-0.045,0.962
1584096719962,2020-03-13T10:51:59.962,6.717,-0.001,-0.044,0.962
1584096719982,2020-03-13T10:51:59.982,6.737,-0.004,-0.044,0.961
1584096720001,2020-03-13T10:52:00.001,6.756,-0.003,-0.044,0.960
1584096720022,2020-03-13T10:52:00.022,6.777,-0.002,-0.044,0.961
1584096720041,2020-03-13T10:52:00.041,6.796,-0.006,-0.043,0.961
1584096720061,2020-03-13T10:52:00.061,6.816,-0.011,-0.045,0.961
1584096720080,2020-03-13T10:52:00.080,6.835,-0.004,-0.045,0.961
1584096720101,2020-03-13T10:52:00.101,6.856,0.001,-0.045,0.963
1584096720121,2020-03-13T10:52:00.121,6.876,-0.001,-0.043,0.962
1584096720140,2020-03-13T10:52:00.140,6.895,-0.005,-0.042,0.962
1584096720161,2020-03-13T10:52:00.161,6.916,-0.008,-0.043,0.961
1584096720180,2020-03-13T10:52:00.180,6.935,-0.003,-0.045,0.961
1584096720200,2020-03-13T10:52:00.200,6.955,-0.005,-0.046,0.962
1584096720220,2020-03-13T10:52:00.220,6.975,-0.006,-0.044,0.964
1584096720240,2020-03-13T10:52:00.240,6.995,-0.010,-0.044,0.960
1584096720261,2020-03-13T10:52:00.261,7.016,-0.007,-0.044,0.961
1584096720280,2020-03-13T10:52:00.280,7.035,-0.004,-0.044,0.963
1584096720300,2020-03-13T10:52:00.300,7.055,-0.010,-0.045,0.963
1584096720319,2020-03-13T10:52:00.319,7.074,-0.007,-0.044,0.963
1584096720340,2020-03-13T10:52:00.340,7.095,-0.004,-0.044,0.963
1584096720359,2020-03-13T10:52:00.359,7.114,-0.012,-0.046,0.958
