epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584015362544,2020-03-12T12:16:02.544,1.550,-0.161,-0.054,0.947
1584015362564,2020-03-12T12:16:02.564,1.570,-0.168,-0.054,0.943
1584015362584,2020-03-12T12:16:02.584,1.590,-0.170,-0.054,0.946
1584015362604,2020-03-12T12:16:02.604,1.610,-0.160,-0.052,0.949
1584015362623,2020-03-12T12:16:02.623,1.629,-0.155,-0.051,0.949
1584015362644,2020-03-12T12:16:02.644,1.650,-0.165,-0.053,0.944
1584015362663,2020-03-12T12:16:02.663,1.669,-0.169,-0.052,0.944
1584015362683,2020-03-12T12:16:02.683,1.689,-0.162,-0.052,0.947
1584015362704,2020-03-12T12:16:02.704,1.710,-0.157,-0.054,0.947
1584015362723,2020-03-12T12:16:02.723,1.729,-0.161,-0.054,0.947
1584015362743,2020-03-12T12:16:02.743,1.749,-0.164,-0.053,0.949
1584015362762,2020-03-12T12:16:02.762,1.768,-0.163,-0.053,0.947
1584015362783,2020-03-12T12:16:02.783,1.789,-0.164,-0.053,0.947
1584015362802,2020-03-12T12:16:02.802,1.808,-0.164,-0.052,0.948
1584015362822,2020-03-12T12:16:02.822,1.828,-0.162,-0.053,0.946
1584015362843,2020-03-12T12:16:02.843,1.849,-0.161,-0.053,0.947
1584015362862,2020-03-12T12:16:02.862,1.868,-0.161,-0.053,0.946
1584015362882,2020-03-12T12:16:02.882,1.888,-0.163,-0.052,0.946
1584015362901,2020-03-12T12:16:02.901,1.907,-0.161,-0.054,0.948
1584015362922,2020-03-12T12:16:02.922,1.928,-0.160,-0.053,0.949
1584015362941,2020-03-12T12:16:02.941,1.947,-0.162,-0.053,0.946
1584015362961,2020-03-12T12:16:02.961,1.967,-0.164,-0.053,0.947
1584015362982,2020-03-12T12:16:02.982,1.988,-0.162,-0.053,0.947
1584015363001,2020-03-12T12:16:03.001,2.007,-0.157,-0.052,0.948
1584015363021,2020-03-12T12:16:03.021,2.027,-0.159,-0.053,0.948
1584015363041,2020-03-12T12:16:03.041,2.047,-0.163,-0.053,0.946
1584015363061,2020-03-12T12:16:03.061,2.067,-0.164,-0.052,0.948
1584015363080,2020-03-12T12:16:03.080,2.086,-0.164,-0.052,0.945
1584015363101,2020-03-12T12:16:03.101,2.107,-0.164,-0.053,0.947
1584015363121,2020-03-12T12:16:03.121,2.127,-0.161,-0.053,0.949
1584015363140,2020-03-12T12:16:03.140,2.146,-0.158,-0.054,0.949
1584015363161,2020-03-12T12:16:03.161,2.167,-0.164,-0.054,0.946
1584015363180,2020-03-12T12:16:03.180,2.186,-0.165,-0.053,0.947
1584015363200,2020-03-12T12:16:03.200,2.206,-0.160,-0.052,0.949
1584015363219,2020-03-12T12:16:03.219,2.225,-0.161,-0.053,0.945
1584015363240,2020-03-12T12:16:03.240,2.246,-0.165,-0.052,0.946
1584015363259,2020-03-12T12:16:03.259,2.265,-0.165,-0.052,0.947
1584015363279,2020-03-12T12:16:03.279,2.285,-0.163,-0.052,0.948
1584015363300,2020-03-12T12:16:03.300,2.306,-0.162,-0.053,0.947
1584015363319,2020-03-12T12:16:03.319,2.325,-0.163,-0.053,0.948
1584015363339,2020-03-12T12:16:03.339,2.345,-0.161,-0.052,0.949
1584015363358,2020-03-12T12:16:03.358,2.364,-0.163,-0.053,0.948
1584015363379,2020-03-12T12:16:03.379,2.385,-0.167,-0.053,0.945
1584015363398,2020-03-12T12:16:03.398,2.404,-0.163,-0.053,0.945
1584015363418,2020-03-12T12:16:03.418,2.424,-0.160,-0.053,0.948
1584015363439,2020-03-12T12:16:03.439,2.445,-0.161,-0.052,0.948
1584015363458,2020-03-12T12:16:03.458,2.464,-0.163,-0.053,0.946
1584015363479,2020-03-12T12:16:03.479,2.485,-0.164,-0.053,0.949
1584015363498,2020-03-12T12:16:03.498,2.504,-0.162,-0.053,0.947
1584015363518,2020-03-12T12:16:03.518,2.524,-0.160,-0.052,0.944
1584015363537,2020-03-12T12:16:03.537,2.543,-0.162,-0.053,0.948
1584015363558,2020-03-12T12:16:03.558,2.564,-0.165,-0.053,0.947
1584015363578,2020-03-12T12:16:03.578,2.584,-0.165,-0.052,0.944
1584015363597,2020-03-12T12:16:03.597,2.603,-0.160,-0.052,0.945
1584015363618,2020-03-12T12:16:03.618,2.624,-0.161,-0.053,0.948
1584015363637,2020-03-12T12:16:03.637,2.643,-0.162,-0.055,0.948
1584015363657,2020-03-12T12:16:03.657,2.663,-0.166,-0.053,0.947
1584015363676,2020-03-12T12:16:03.676,2.682,-0.164,-0.054,0.945
1584015363697,2020-03-12T12:16:03.697,2.703,-0.158,-0.052,0.947
1584015363717,2020-03-12T12:16:03.717,2.723,-0.159,-0.053,0.949
1584015363736,2020-03-12T12:16:03.736,2.742,-0.165,-0.053,0.945
1584015363757,2020-03-12T12:16:03.757,2.763,-0.168,-0.052,0.946
1584015363776,2020-03-12T12:16:03.776,2.782,-0.161,-0.051,0.949
1584015363796,2020-03-12T12:16:03.796,2.802,-0.158,-0.053,0.948
1584015363815,2020-03-12T12:16:03.815,2.821,-0.163,-0.053,0.946
1584015363836,2020-03-12T12:16:03.836,2.842,-0.164,-0.054,0.946
1584015363856,2020-03-12T12:16:03.856,2.862,-0.165,-0.054,0.947
1584015363876,2020-03-12T12:16:03.876,2.882,-0.162,-0.053,0.948
1584015363896,2020-03-12T12:16:03.896,2.902,-0.163,-0.052,0.948
1584015363915,2020-03-12T12:16:03.915,2.921,-0.162,-0.053,0.946
1584015363936,2020-03-12T12:16:03.936,2.942,-0.166,-0.053,0.947
1584015363955,2020-03-12T12:16:03.955,2.961,-0.168,-0.052,0.947
1584015363975,2020-03-12T12:16:03.975,2.981,-0.165,-0.053,0.946
1584015363996,2020-03-12T12:16:03.996,3.002,-0.162,-0.054,0.947
1584015364015,2020-03-12T12:16:04.015,3.021,-0.164,-0.053,0.947
1584015364035,2020-03-12T12:16:04.035,3.041,-0.167,-0.052,0.945
1584015364054,2020-03-12T12:16:04.054,3.060,-0.166,-0.053,0.945
1584015364075,2020-03-12T12:16:04.075,3.081,-0.163,-0.052,0.948
1584015364094,2020-03-12T12:16:04.094,3.100,-0.163,-0.054,0.949
1584015364114,2020-03-12T12:16:04.114,3.120,-0.165,-0.052,0.944
1584015364133,2020-03-12T12:16:04.133,3.139,-0.169,-0.053,0.948
1584015364154,2020-03-12T12:16:04.154,3.160,-0.165,-0.053,0.946
1584015364174,2020-03-12T12:16:04.174,3.180,-0.165,-0.052,0.946
1584015364193,2020-03-12T12:16:04.193,3.199,-0.165,-0.053,0.946
1584015364214,2020-03-12T12:16:04.214,3.220,-0.161,-0.054,0.945
1584015364233,2020-03-12T12:16:04.233,3.239,-0.164,-0.053,0.947
1584015364253,2020-03-12T12:16:04.253,3.259,-0.169,-0.054,0.946
1584015364272,2020-03-12T12:16:04.272,3.278,-0.167,-0.053,0.945
1584015364293,2020-03-12T12:16:04.293,3.299,-0.165,-0.053,0.944
1584015364313,2020-03-12T12:16:04.313,3.319,-0.164,-0.052,0.947
1584015364333,2020-03-12T12:16:04.333,3.339,-0.163,-0.053,0.945
1584015364353,2020-03-12T12:16:04.353,3.359,-0.164,-0.053,0.944
1584015364372,2020-03-12T12:16:04.372,3.378,-0.166,-0.052,0.948
1584015364393,2020-03-12T12:16:04.393,3.399,-0.165,-0.052,0.946
1584015364412,2020-03-12T12:16:04.412,3.418,-0.164,-0.053,0.948
1584015364432,2020-03-12T12:16:04.432,3.438,-0.165,-0.052,0.946
1584015364453,2020-03-12T12:16:04.453,3.459,-0.165,-0.054,0.944
1584015364472,2020-03-12T12:16:04.472,3.478,-0.168,-0.053,0.948
1584015364492,2020-03-12T12:16:04.492,3.498,-0.163,-0.052,0.948
1584015364511,2020-03-12T12:16:04.511,3.517,-0.164,-0.053,0.946
1584015364532,2020-03-12T12:16:04.532,3.538,-0.168,-0.053,0.946
1584015364551,2020-03-12T12:16:04.551,3.557,-0.169,-0.052,0.946
1584015364571,2020-03-12T12:16:04.571,3.577,-0.167,-0.053,0.945
1584015364592,2020-03-12T12:16:04.592,3.598,-0.164,-0.054,0.946
1584015364611,2020-03-12T12:16:04.611,3.617,-0.163,-0.053,0.946
1584015364631,2020-03-12T12:16:04.631,3.637,-0.165,-0.053,0.947
1584015364650,2020-03-12T12:16:04.650,3.656,-0.168,-0.054,0.947
1584015364671,2020-03-12T12:16:04.671,3.677,-0.169,-0.054,0.944
1584015364690,2020-03-12T12:16:04.690,3.696,-0.166,-0.053,0.946
1584015364710,2020-03-12T12:16:04.710,3.716,-0.166,-0.054,0.945
1584015364731,2020-03-12T12:16:04.731,3.737,-0.164,-0.053,0.947
1584015364750,2020-03-12T12:16:04.750,3.756,-0.165,-0.053,0.946
1584015364771,2020-03-12T12:16:04.771,3.777,-0.169,-0.053,0.944
1584015364790,2020-03-12T12:16:04.790,3.796,-0.167,-0.051,0.946
1584015364810,2020-03-12T12:16:04.810,3.816,-0.167,-0.053,0.944
1584015364829,2020-03-12T12:16:04.829,3.835,-0.169,-0.052,0.946
1584015364850,2020-03-12T12:16:04.850,3.856,-0.166,-0.053,0.948
1584015364869,2020-03-12T12:16:04.869,3.875,-0.164,-0.052,0.948
1584015364889,2020-03-12T12:16:04.889,3.895,-0.166,-0.053,0.947
1584015364910,2020-03-12T12:16:04.910,3.916,-0.172,-0.053,0.946
1584015364929,2020-03-12T12:16:04.929,3.935,-0.168,-0.053,0.947
1584015364949,2020-03-12T12:16:04.949,3.955,-0.163,-0.052,0.947
1584015364968,2020-03-12T12:16:04.968,3.974,-0.166,-0.054,0.946
1584015364989,2020-03-12T12:16:04.989,3.995,-0.167,-0.053,0.945
1584015365008,2020-03-12T12:16:05.008,4.014,-0.170,-0.052,0.944
1584015365028,2020-03-12T12:16:05.028,4.034,-0.166,-0.052,0.946
1584015365049,2020-03-12T12:16:05.049,4.055,-0.162,-0.052,0.947
1584015365068,2020-03-12T12:16:05.068,4.074,-0.165,-0.053,0.945
1584015365088,2020-03-12T12:16:05.088,4.094,-0.168,-0.054,0.946
1584015365107,2020-03-12T12:16:05.107,4.113,-0.169,-0.052,0.946
1584015365128,2020-03-12T12:16:05.128,4.134,-0.169,-0.053,0.945
1584015365147,2020-03-12T12:16:05.147,4.153,-0.169,-0.052,0.946
1584015365167,2020-03-12T12:16:05.167,4.173,-0.165,-0.054,0.947
1584015365188,2020-03-12T12:16:05.188,4.194,-0.161,-0.052,0.951
1584015365207,2020-03-12T12:16:05.207,4.213,-0.168,-0.053,0.947
1584015365228,2020-03-12T12:16:05.228,4.234,-0.173,-0.053,0.947
1584015365247,2020-03-12T12:16:05.247,4.253,-0.168,-0.053,0.946
1584015365267,2020-03-12T12:16:05.267,4.273,-0.162,-0.052,0.945
1584015365286,2020-03-12T12:16:05.286,4.292,-0.166,-0.052,0.945
1584015365307,2020-03-12T12:16:05.307,4.313,-0.171,-0.052,0.946
1584015365327,2020-03-12T12:16:05.327,4.333,-0.169,-0.052,0.946
1584015365346,2020-03-12T12:16:05.346,4.352,-0.166,-0.052,0.946
1584015365367,2020-03-12T12:16:05.367,4.373,-0.166,-0.052,0.948
1584015365386,2020-03-12T12:16:05.386,4.392,-0.169,-0.052,0.947
1584015365406,2020-03-12T12:16:05.406,4.412,-0.174,-0.053,0.944
1584015365425,2020-03-12T12:16:05.425,4.431,-0.165,-0.054,0.950
1584015365446,2020-03-12T12:16:05.446,4.452,-0.154,-0.055,0.952
1584015365465,2020-03-12T12:16:05.465,4.471,-0.156,-0.053,0.949
1584015365485,2020-03-12T12:16:05.485,4.491,-0.169,-0.051,0.944
1584015365506,2020-03-12T12:16:05.506,4.512,-0.183,-0.052,0.940
1584015365525,2020-03-12T12:16:05.525,4.531,-0.178,-0.052,0.944
1584015365545,2020-03-12T12:16:05.545,4.551,-0.159,-0.053,0.951
1584015365564,2020-03-12T12:16:05.564,4.570,-0.157,-0.053,0.942
1584015365585,2020-03-12T12:16:05.585,4.591,-0.179,-0.055,0.943
1584015365604,2020-03-12T12:16:05.604,4.610,-0.182,-0.057,0.947
1584015365625,2020-03-12T12:16:05.625,4.631,-0.165,-0.055,0.948
1584015365645,2020-03-12T12:16:05.645,4.651,-0.153,-0.054,0.943
1584015365664,2020-03-12T12:16:05.664,4.670,-0.162,-0.056,0.947
1584015365685,2020-03-12T12:16:05.685,4.691,-0.172,-0.056,0.951
1584015365704,2020-03-12T12:16:05.704,4.710,-0.169,-0.057,0.945
1584015365724,2020-03-12T12:16:05.724,4.730,-0.166,-0.057,0.943
1584015365743,2020-03-12T12:16:05.743,4.749,-0.164,-0.056,0.947
1584015365764,2020-03-12T12:16:05.764,4.770,-0.159,-0.055,0.951
1584015365784,2020-03-12T12:16:05.784,4.790,-0.164,-0.053,0.946
1584015365803,2020-03-12T12:16:05.803,4.809,-0.167,-0.056,0.942
1584015365824,2020-03-12T12:16:05.824,4.830,-0.167,-0.057,0.945
1584015365843,2020-03-12T12:16:05.843,4.849,-0.157,-0.056,0.948
1584015365863,2020-03-12T12:16:05.863,4.869,-0.163,-0.054,0.948
1584015365882,2020-03-12T12:16:05.882,4.888,-0.176,-0.055,0.943
1584015365903,2020-03-12T12:16:05.903,4.909,-0.175,-0.057,0.947
1584015365923,2020-03-12T12:16:05.923,4.929,-0.159,-0.055,0.950
1584015365942,2020-03-12T12:16:05.942,4.948,-0.155,-0.054,0.947
1584015365963,2020-03-12T12:16:05.963,4.969,-0.164,-0.054,0.946
1584015365982,2020-03-12T12:16:05.982,4.988,-0.174,-0.055,0.944
1584015366002,2020-03-12T12:16:06.002,5.008,-0.173,-0.056,0.943
1584015366021,2020-03-12T12:16:06.021,5.027,-0.167,-0.055,0.944
1584015366042,2020-03-12T12:16:06.042,5.048,-0.164,-0.056,0.949
1584015366063,2020-03-12T12:16:06.063,5.069,-0.161,-0.055,0.945
1584015366082,2020-03-12T12:16:06.082,5.088,-0.166,-0.054,0.945
1584015366102,2020-03-12T12:16:06.102,5.108,-0.169,-0.056,0.943
1584015366121,2020-03-12T12:16:06.121,5.127,-0.167,-0.057,0.946
1584015366142,2020-03-12T12:16:06.142,5.148,-0.161,-0.056,0.948
1584015366161,2020-03-12T12:16:06.161,5.167,-0.165,-0.056,0.946
1584015366181,2020-03-12T12:16:06.181,5.187,-0.175,-0.056,0.943
1584015366200,2020-03-12T12:16:06.200,5.206,-0.169,-0.057,0.947
1584015366221,2020-03-12T12:16:06.221,5.227,-0.163,-0.056,0.947
1584015366241,2020-03-12T12:16:06.241,5.247,-0.167,-0.057,0.945
1584015366260,2020-03-12T12:16:06.260,5.266,-0.167,-0.056,0.946
1584015366281,2020-03-12T12:16:06.281,5.287,-0.164,-0.055,0.947
1584015366300,2020-03-12T12:16:06.300,5.306,-0.162,-0.055,0.945
1584015366320,2020-03-12T12:16:06.320,5.326,-0.165,-0.055,0.944
1584015366339,2020-03-12T12:16:06.339,5.345,-0.170,-0.055,0.947
1584015366360,2020-03-12T12:16:06.360,5.366,-0.168,-0.055,0.946
1584015366380,2020-03-12T12:16:06.380,5.386,-0.164,-0.055,0.945
1584015366399,2020-03-12T12:16:06.399,5.405,-0.165,-0.056,0.949
1584015366420,2020-03-12T12:16:06.420,5.426,-0.167,-0.055,0.945
1584015366439,2020-03-12T12:16:06.439,5.445,-0.169,-0.056,0.946
1584015366459,2020-03-12T12:16:06.459,5.465,-0.163,-0.056,0.947
1584015366479,2020-03-12T12:16:06.479,5.485,-0.160,-0.055,0.949
1584015366499,2020-03-12T12:16:06.499,5.505,-0.164,-0.056,0.948
1584015366520,2020-03-12T12:16:06.520,5.526,-0.166,-0.056,0.947
1584015366539,2020-03-12T12:16:06.539,5.545,-0.160,-0.057,0.947
1584015366559,2020-03-12T12:16:06.559,5.565,-0.158,-0.057,0.949
1584015366578,2020-03-12T12:16:06.578,5.584,-0.165,-0.056,0.949
1584015366599,2020-03-12T12:16:06.599,5.605,-0.169,-0.055,0.946
1584015366618,2020-03-12T12:16:06.618,5.624,-0.163,-0.054,0.946
1584015366638,2020-03-12T12:16:06.638,5.644,-0.162,-0.058,0.948
1584015366659,2020-03-12T12:16:06.659,5.665,-0.163,-0.056,0.946
1584015366678,2020-03-12T12:16:06.678,5.684,-0.165,-0.055,0.946
1584015366698,2020-03-12T12:16:06.698,5.704,-0.168,-0.056,0.945
1584015366717,2020-03-12T12:16:06.717,5.723,-0.166,-0.057,0.947
1584015366738,2020-03-12T12:16:06.738,5.744,-0.160,-0.055,0.949
1584015366757,2020-03-12T12:16:06.757,5.763,-0.161,-0.056,0.947
1584015366777,2020-03-12T12:16:06.777,5.783,-0.164,-0.057,0.947
1584015366798,2020-03-12T12:16:06.798,5.804,-0.164,-0.058,0.948
1584015366817,2020-03-12T12:16:06.817,5.823,-0.168,-0.056,0.945
1584015366837,2020-03-12T12:16:06.837,5.843,-0.165,-0.056,0.945
1584015366856,2020-03-12T12:16:06.856,5.862,-0.158,-0.056,0.946
1584015366877,2020-03-12T12:16:06.877,5.883,-0.160,-0.054,0.947
1584015366896,2020-03-12T12:16:06.896,5.902,-0.167,-0.054,0.947
1584015366917,2020-03-12T12:16:06.917,5.923,-0.169,-0.055,0.947
1584015366936,2020-03-12T12:16:06.936,5.942,-0.170,-0.055,0.946
1584015366956,2020-03-12T12:16:06.956,5.962,-0.168,-0.055,0.944
1584015366977,2020-03-12T12:16:06.977,5.983,-0.169,-0.055,0.946
1584015366996,2020-03-12T12:16:06.996,6.002,-0.165,-0.055,0.946
1584015367016,2020-03-12T12:16:07.016,6.022,-0.161,-0.054,0.948
1584015367035,2020-03-12T12:16:07.035,6.041,-0.167,-0.055,0.948
1584015367056,2020-03-12T12:16:07.056,6.062,-0.166,-0.054,0.945
1584015367075,2020-03-12T12:16:07.075,6.081,-0.161,-0.055,0.948
1584015367095,2020-03-12T12:16:07.095,6.101,-0.164,-0.055,0.947
1584015367116,2020-03-12T12:16:07.116,6.122,-0.169,-0.053,0.944
1584015367135,2020-03-12T12:16:07.135,6.141,-0.169,-0.056,0.948
1584015367155,2020-03-12T12:16:07.155,6.161,-0.166,-0.057,0.948
1584015367174,2020-03-12T12:16:07.174,6.180,-0.168,-0.057,0.946
1584015367195,2020-03-12T12:16:07.195,6.201,-0.168,-0.058,0.945
1584015367214,2020-03-12T12:16:07.214,6.220,-0.163,-0.059,0.947
1584015367234,2020-03-12T12:16:07.234,6.240,-0.161,-0.057,0.946
1584015367255,2020-03-12T12:16:07.255,6.261,-0.163,-0.056,0.945
1584015367274,2020-03-12T12:16:07.274,6.280,-0.167,-0.057,0.946
1584015367294,2020-03-12T12:16:07.294,6.300,-0.161,-0.059,0.948
1584015367313,2020-03-12T12:16:07.313,6.319,-0.152,-0.059,0.949
1584015367334,2020-03-12T12:16:07.334,6.340,-0.156,-0.060,0.950
1584015367353,2020-03-12T12:16:07.353,6.359,-0.163,-0.058,0.946
1584015367374,2020-03-12T12:16:07.374,6.380,-0.162,-0.059,0.948
1584015367394,2020-03-12T12:16:07.394,6.400,-0.160,-0.057,0.948
1584015367413,2020-03-12T12:16:07.413,6.419,-0.165,-0.058,0.946
1584015367434,2020-03-12T12:16:07.434,6.440,-0.165,-0.057,0.946
1584015367453,2020-03-12T12:16:07.453,6.459,-0.162,-0.056,0.946
1584015367473,2020-03-12T12:16:07.473,6.479,-0.165,-0.057,0.947
1584015367492,2020-03-12T12:16:07.492,6.498,-0.174,-0.057,0.943
1584015367513,2020-03-12T12:16:07.513,6.519,-0.168,-0.056,0.946
1584015367533,2020-03-12T12:16:07.533,6.539,-0.160,-0.057,0.950
1584015367552,2020-03-12T12:16:07.552,6.558,-0.165,-0.056,0.946
1584015367573,2020-03-12T12:16:07.573,6.579,-0.173,-0.056,0.942
1584015367592,2020-03-12T12:16:07.592,6.598,-0.173,-0.057,0.942
1584015367612,2020-03-12T12:16:07.612,6.618,-0.168,-0.056,0.947
1584015367631,2020-03-12T12:16:07.631,6.637,-0.167,-0.055,0.949
1584015367652,2020-03-12T12:16:07.652,6.658,-0.173,-0.055,0.942
1584015367671,2020-03-12T12:16:07.671,6.677,-0.176,-0.053,0.944
1584015367691,2020-03-12T12:16:07.691,6.697,-0.174,-0.056,0.946
1584015367712,2020-03-12T12:16:07.712,6.718,-0.172,-0.055,0.946
1584015367731,2020-03-12T12:16:07.731,6.737,-0.172,-0.056,0.943
1584015367751,2020-03-12T12:16:07.751,6.757,-0.172,-0.056,0.946
1584015367771,2020-03-12T12:16:07.771,6.777,-0.172,-0.054,0.947
1584015367791,2020-03-12T12:16:07.791,6.797,-0.170,-0.054,0.943
1584015367810,2020-03-12T12:16:07.810,6.816,-0.171,-0.057,0.945
1584015367831,2020-03-12T12:16:07.831,6.837,-0.172,-0.056,0.947
1584015367851,2020-03-12T12:16:07.851,6.857,-0.171,-0.057,0.946
1584015367870,2020-03-12T12:16:07.870,6.876,-0.172,-0.056,0.946
1584015367891,2020-03-12T12:16:07.891,6.897,-0.172,-0.054,0.945
1584015367910,2020-03-12T12:16:07.910,6.916,-0.170,-0.054,0.946
1584015367930,2020-03-12T12:16:07.930,6.936,-0.170,-0.055,0.946
1584015367949,2020-03-12T12:16:07.949,6.955,-0.175,-0.055,0.945
1584015367970,2020-03-12T12:16:07.970,6.976,-0.176,-0.055,0.943
1584015367990,2020-03-12T12:16:07.990,6.996,-0.171,-0.055,0.946
1584015368009,2020-03-12T12:16:08.009,7.015,-0.170,-0.055,0.946
1584015368030,2020-03-12T12:16:08.030,7.036,-0.173,-0.054,0.945
1584015368049,2020-03-12T12:16:08.049,7.055,-0.174,-0.053,0.947
