epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584013246437,2020-03-12T11:40:46.437,2.942,-0.284,-0.031,0.917
1584013246456,2020-03-12T11:40:46.456,2.961,-0.288,-0.030,0.914
1584013246476,2020-03-12T11:40:46.476,2.981,-0.288,-0.030,0.918
1584013246495,2020-03-12T11:40:46.495,3.000,-0.285,-0.031,0.920
1584013246516,2020-03-12T11:40:46.516,3.021,-0.285,-0.030,0.913
1584013246535,2020-03-12T11:40:46.535,3.040,-0.288,-0.030,0.916
1584013246556,2020-03-12T11:40:46.556,3.061,-0.287,-0.029,0.917
1584013246575,2020-03-12T11:40:46.575,3.080,-0.288,-0.029,0.917
1584013246595,2020-03-12T11:40:46.595,3.100,-0.288,-0.029,0.916
1584013246616,2020-03-12T11:40:46.616,3.121,-0.288,-0.032,0.917
1584013246635,2020-03-12T11:40:46.635,3.140,-0.286,-0.031,0.917
1584013246655,2020-03-12T11:40:46.655,3.160,-0.286,-0.029,0.915
1584013246674,2020-03-12T11:40:46.674,3.179,-0.281,-0.029,0.919
1584013246695,2020-03-12T11:40:46.695,3.200,-0.290,-0.033,0.916
1584013246714,2020-03-12T11:40:46.714,3.219,-0.292,-0.030,0.914
1584013246734,2020-03-12T11:40:46.734,3.239,-0.287,-0.031,0.917
1584013246755,2020-03-12T11:40:46.755,3.260,-0.284,-0.030,0.916
1584013246774,2020-03-12T11:40:46.774,3.279,-0.285,-0.030,0.916
1584013246794,2020-03-12T11:40:46.794,3.299,-0.289,-0.032,0.917
1584013246813,2020-03-12T11:40:46.813,3.318,-0.286,-0.031,0.918
1584013246834,2020-03-12T11:40:46.834,3.339,-0.289,-0.033,0.917
1584013246853,2020-03-12T11:40:46.853,3.358,-0.291,-0.031,0.917
1584013246873,2020-03-12T11:40:46.873,3.378,-0.287,-0.029,0.915
1584013246894,2020-03-12T11:40:46.894,3.399,-0.287,-0.031,0.915
1584013246913,2020-03-12T11:40:46.913,3.418,-0.286,-0.032,0.918
1584013246933,2020-03-12T11:40:46.933,3.438,-0.289,-0.031,0.917
1584013246952,2020-03-12T11:40:46.952,3.457,-0.289,-0.030,0.914
1584013246973,2020-03-12T11:40:46.973,3.478,-0.285,-0.029,0.915
1584013246992,2020-03-12T11:40:46.992,3.497,-0.291,-0.033,0.918
1584013247013,2020-03-12T11:40:47.013,3.518,-0.292,-0.032,0.917
1584013247033,2020-03-12T11:40:47.033,3.538,-0.286,-0.030,0.917
1584013247052,2020-03-12T11:40:47.052,3.557,-0.289,-0.029,0.917
1584013247073,2020-03-12T11:40:47.073,3.578,-0.288,-0.030,0.918
1584013247092,2020-03-12T11:40:47.092,3.597,-0.290,-0.031,0.918
1584013247112,2020-03-12T11:40:47.112,3.617,-0.289,-0.029,0.916
1584013247131,2020-03-12T11:40:47.131,3.636,-0.289,-0.030,0.917
1584013247152,2020-03-12T11:40:47.152,3.657,-0.288,-0.028,0.916
1584013247172,2020-03-12T11:40:47.172,3.677,-0.290,-0.030,0.914
1584013247191,2020-03-12T11:40:47.191,3.696,-0.291,-0.031,0.917
1584013247212,2020-03-12T11:40:47.212,3.717,-0.288,-0.031,0.917
1584013247231,2020-03-12T11:40:47.231,3.736,-0.289,-0.031,0.915
1584013247251,2020-03-12T11:40:47.251,3.756,-0.290,-0.029,0.916
1584013247270,2020-03-12T11:40:47.270,3.775,-0.289,-0.030,0.916
1584013247291,2020-03-12T11:40:47.291,3.796,-0.289,-0.031,0.917
1584013247310,2020-03-12T11:40:47.310,3.815,-0.288,-0.032,0.917
1584013247330,2020-03-12T11:40:47.330,3.835,-0.288,-0.031,0.913
1584013247351,2020-03-12T11:40:47.351,3.856,-0.291,-0.029,0.916
1584013247370,2020-03-12T11:40:47.370,3.875,-0.292,-0.030,0.917
1584013247390,2020-03-12T11:40:47.390,3.895,-0.291,-0.031,0.914
1584013247410,2020-03-12T11:40:47.410,3.915,-0.289,-0.031,0.916
1584013247430,2020-03-12T11:40:47.430,3.935,-0.290,-0.031,0.916
1584013247449,2020-03-12T11:40:47.449,3.954,-0.289,-0.031,0.917
1584013247470,2020-03-12T11:40:47.470,3.975,-0.291,-0.029,0.915
1584013247490,2020-03-12T11:40:47.490,3.995,-0.289,-0.031,0.917
1584013247509,2020-03-12T11:40:47.509,4.014,-0.290,-0.031,0.916
1584013247530,2020-03-12T11:40:47.530,4.035,-0.291,-0.032,0.918
1584013247549,2020-03-12T11:40:47.549,4.054,-0.291,-0.029,0.915
1584013247569,2020-03-12T11:40:47.569,4.074,-0.289,-0.030,0.916
1584013247588,2020-03-12T11:40:47.588,4.093,-0.284,-0.028,0.917
1584013247609,2020-03-12T11:40:47.609,4.114,-0.288,-0.030,0.917
1584013247629,2020-03-12T11:40:47.629,4.134,-0.292,-0.032,0.917
1584013247648,2020-03-12T11:40:47.648,4.153,-0.287,-0.031,0.916
1584013247669,2020-03-12T11:40:47.669,4.174,-0.291,-0.028,0.913
1584013247688,2020-03-12T11:40:47.688,4.193,-0.293,-0.030,0.914
1584013247708,2020-03-12T11:40:47.708,4.213,-0.291,-0.030,0.918
1584013247727,2020-03-12T11:40:47.727,4.232,-0.288,-0.031,0.918
1584013247748,2020-03-12T11:40:47.748,4.253,-0.292,-0.031,0.915
1584013247768,2020-03-12T11:40:47.768,4.273,-0.288,-0.030,0.915
1584013247787,2020-03-12T11:40:47.787,4.292,-0.287,-0.029,0.918
1584013247808,2020-03-12T11:40:47.808,4.313,-0.290,-0.031,0.916
1584013247827,2020-03-12T11:40:47.827,4.332,-0.291,-0.031,0.915
1584013247848,2020-03-12T11:40:47.848,4.353,-0.290,-0.028,0.918
1584013247867,2020-03-12T11:40:47.867,4.372,-0.287,-0.029,0.917
1584013247887,2020-03-12T11:40:47.887,4.392,-0.287,-0.028,0.916
1584013247908,2020-03-12T11:40:47.908,4.413,-0.288,-0.031,0.916
1584013247927,2020-03-12T11:40:47.927,4.432,-0.291,-0.030,0.917
1584013247947,2020-03-12T11:40:47.947,4.452,-0.290,-0.029,0.918
1584013247966,2020-03-12T11:40:47.966,4.471,-0.289,-0.029,0.916
1584013247987,2020-03-12T11:40:47.987,4.492,-0.288,-0.029,0.915
1584013248006,2020-03-12T11:40:48.006,4.511,-0.288,-0.029,0.916
1584013248026,2020-03-12T11:40:48.026,4.531,-0.287,-0.030,0.918
1584013248047,2020-03-12T11:40:48.047,4.552,-0.289,-0.030,0.915
1584013248066,2020-03-12T11:40:48.066,4.571,-0.290,-0.029,0.914
1584013248086,2020-03-12T11:40:48.086,4.591,-0.288,-0.031,0.920
1584013248105,2020-03-12T11:40:48.105,4.610,-0.288,-0.031,0.918
1584013248126,2020-03-12T11:40:48.126,4.631,-0.288,-0.028,0.917
1584013248145,2020-03-12T11:40:48.145,4.650,-0.288,-0.027,0.914
1584013248165,2020-03-12T11:40:48.165,4.670,-0.290,-0.030,0.916
1584013248184,2020-03-12T11:40:48.184,4.689,-0.289,-0.030,0.915
1584013248205,2020-03-12T11:40:48.205,4.710,-0.289,-0.029,0.914
1584013248225,2020-03-12T11:40:48.225,4.730,-0.290,-0.030,0.916
1584013248244,2020-03-12T11:40:48.244,4.749,-0.287,-0.028,0.917
1584013248265,2020-03-12T11:40:48.265,4.770,-0.289,-0.028,0.917
1584013248284,2020-03-12T11:40:48.284,4.789,-0.290,-0.029,0.914
1584013248305,2020-03-12T11:40:48.305,4.810,-0.289,-0.031,0.920
1584013248324,2020-03-12T11:40:48.324,4.829,-0.287,-0.029,0.921
1584013248344,2020-03-12T11:40:48.344,4.849,-0.289,-0.030,0.915
1584013248365,2020-03-12T11:40:48.365,4.870,-0.287,-0.030,0.917
1584013248384,2020-03-12T11:40:48.384,4.889,-0.289,-0.030,0.919
1584013248404,2020-03-12T11:40:48.404,4.909,-0.293,-0.027,0.915
1584013248423,2020-03-12T11:40:48.423,4.928,-0.287,-0.028,0.917
1584013248444,2020-03-12T11:40:48.444,4.949,-0.283,-0.027,0.915
1584013248463,2020-03-12T11:40:48.463,4.968,-0.288,-0.029,0.916
1584013248483,2020-03-12T11:40:48.483,4.988,-0.292,-0.029,0.917
1584013248504,2020-03-12T11:40:48.504,5.009,-0.288,-0.029,0.914
1584013248523,2020-03-12T11:40:48.523,5.028,-0.290,-0.030,0.915
1584013248543,2020-03-12T11:40:48.543,5.048,-0.289,-0.031,0.916
1584013248562,2020-03-12T11:40:48.562,5.067,-0.284,-0.028,0.917
1584013248583,2020-03-12T11:40:48.583,5.088,-0.287,-0.027,0.911
1584013248602,2020-03-12T11:40:48.602,5.107,-0.291,-0.029,0.915
1584013248622,2020-03-12T11:40:48.622,5.127,-0.282,-0.031,0.922
1584013248643,2020-03-12T11:40:48.643,5.148,-0.286,-0.030,0.917
1584013248662,2020-03-12T11:40:48.662,5.167,-0.286,-0.028,0.916
1584013248682,2020-03-12T11:40:48.682,5.187,-0.286,-0.030,0.917
1584013248702,2020-03-12T11:40:48.702,5.207,-0.290,-0.030,0.917
1584013248722,2020-03-12T11:40:48.722,5.227,-0.287,-0.031,0.918
1584013248741,2020-03-12T11:40:48.741,5.246,-0.289,-0.031,0.916
1584013248762,2020-03-12T11:40:48.762,5.267,-0.286,-0.029,0.915
1584013248782,2020-03-12T11:40:48.782,5.287,-0.291,-0.030,0.911
1584013248801,2020-03-12T11:40:48.801,5.306,-0.292,-0.034,0.921
1584013248822,2020-03-12T11:40:48.822,5.327,-0.287,-0.034,0.926
1584013248841,2020-03-12T11:40:48.841,5.346,-0.290,-0.027,0.910
1584013248861,2020-03-12T11:40:48.861,5.366,-0.304,-0.024,0.900
1584013248880,2020-03-12T11:40:48.880,5.385,-0.295,-0.030,0.917
1584013248901,2020-03-12T11:40:48.901,5.406,-0.281,-0.028,0.921
1584013248920,2020-03-12T11:40:48.920,5.425,-0.293,-0.028,0.912
1584013248940,2020-03-12T11:40:48.940,5.445,-0.296,-0.031,0.912
1584013248961,2020-03-12T11:40:48.961,5.466,-0.292,-0.030,0.918
1584013248980,2020-03-12T11:40:48.980,5.485,-0.296,-0.030,0.918
1584013249000,2020-03-12T11:40:49.000,5.505,-0.294,-0.028,0.911
1584013249019,2020-03-12T11:40:49.019,5.524,-0.293,-0.026,0.911
1584013249040,2020-03-12T11:40:49.040,5.545,-0.293,-0.027,0.916
1584013249059,2020-03-12T11:40:49.059,5.564,-0.293,-0.027,0.915
1584013249079,2020-03-12T11:40:49.079,5.584,-0.294,-0.028,0.911
1584013249100,2020-03-12T11:40:49.100,5.605,-0.292,-0.030,0.914
1584013249119,2020-03-12T11:40:49.119,5.624,-0.289,-0.029,0.918
1584013249139,2020-03-12T11:40:49.139,5.644,-0.291,-0.028,0.916
1584013249159,2020-03-12T11:40:49.159,5.664,-0.290,-0.027,0.914
1584013249179,2020-03-12T11:40:49.179,5.684,-0.284,-0.030,0.919
1584013249198,2020-03-12T11:40:49.198,5.703,-0.283,-0.030,0.917
1584013249219,2020-03-12T11:40:49.219,5.724,-0.289,-0.029,0.914
1584013249239,2020-03-12T11:40:49.239,5.744,-0.289,-0.029,0.913
1584013249258,2020-03-12T11:40:49.258,5.763,-0.295,-0.032,0.915
1584013249279,2020-03-12T11:40:49.279,5.784,-0.290,-0.032,0.916
1584013249298,2020-03-12T11:40:49.298,5.803,-0.288,-0.029,0.913
1584013249318,2020-03-12T11:40:49.318,5.823,-0.295,-0.032,0.914
1584013249337,2020-03-12T11:40:49.337,5.842,-0.291,-0.030,0.915
1584013249358,2020-03-12T11:40:49.358,5.863,-0.291,-0.030,0.915
1584013249378,2020-03-12T11:40:49.378,5.883,-0.295,-0.032,0.912
1584013249397,2020-03-12T11:40:49.397,5.902,-0.294,-0.029,0.913
1584013249418,2020-03-12T11:40:49.418,5.923,-0.292,-0.032,0.916
1584013249437,2020-03-12T11:40:49.437,5.942,-0.291,-0.033,0.917
1584013249457,2020-03-12T11:40:49.457,5.962,-0.288,-0.032,0.916
1584013249476,2020-03-12T11:40:49.476,5.981,-0.293,-0.030,0.914
1584013249497,2020-03-12T11:40:49.497,6.002,-0.296,-0.031,0.914
1584013249517,2020-03-12T11:40:49.517,6.022,-0.296,-0.033,0.917
1584013249536,2020-03-12T11:40:49.536,6.041,-0.286,-0.030,0.921
1584013249557,2020-03-12T11:40:49.557,6.062,-0.286,-0.030,0.922
1584013249576,2020-03-12T11:40:49.576,6.081,-0.280,-0.030,0.917
1584013249597,2020-03-12T11:40:49.597,6.102,-0.283,-0.026,0.913
1584013249616,2020-03-12T11:40:49.616,6.121,-0.290,-0.028,0.921
1584013249636,2020-03-12T11:40:49.636,6.141,-0.296,-0.031,0.915
1584013249655,2020-03-12T11:40:49.655,6.160,-0.295,-0.031,0.907
1584013249676,2020-03-12T11:40:49.676,6.181,-0.295,-0.032,0.914
1584013249696,2020-03-12T11:40:49.696,6.201,-0.295,-0.030,0.918
1584013249715,2020-03-12T11:40:49.715,6.220,-0.291,-0.027,0.914
1584013249736,2020-03-12T11:40:49.736,6.241,-0.290,-0.028,0.909
1584013249755,2020-03-12T11:40:49.755,6.260,-0.294,-0.030,0.913
1584013249775,2020-03-12T11:40:49.775,6.280,-0.288,-0.034,0.923
1584013249794,2020-03-12T11:40:49.794,6.299,-0.287,-0.032,0.917
1584013249815,2020-03-12T11:40:49.815,6.320,-0.287,-0.026,0.915
1584013249835,2020-03-12T11:40:49.835,6.340,-0.283,-0.032,0.920
1584013249854,2020-03-12T11:40:49.854,6.359,-0.290,-0.034,0.915
1584013249875,2020-03-12T11:40:49.875,6.380,-0.284,-0.025,0.915
1584013249894,2020-03-12T11:40:49.894,6.399,-0.288,-0.034,0.918
1584013249914,2020-03-12T11:40:49.914,6.419,-0.289,-0.033,0.918
1584013249933,2020-03-12T11:40:49.933,6.438,-0.279,-0.034,0.918
1584013249954,2020-03-12T11:40:49.954,6.459,-0.288,-0.027,0.918
1584013249974,2020-03-12T11:40:49.974,6.479,-0.285,-0.031,0.918
1584013249993,2020-03-12T11:40:49.993,6.498,-0.287,-0.031,0.917
1584013250014,2020-03-12T11:40:50.014,6.519,-0.289,-0.031,0.918
1584013250033,2020-03-12T11:40:50.033,6.538,-0.288,-0.031,0.915
1584013250054,2020-03-12T11:40:50.054,6.559,-0.284,-0.031,0.919
1584013250073,2020-03-12T11:40:50.073,6.578,-0.288,-0.033,0.917
1584013250093,2020-03-12T11:40:50.093,6.598,-0.290,-0.030,0.912
1584013250114,2020-03-12T11:40:50.114,6.619,-0.287,-0.027,0.917
1584013250133,2020-03-12T11:40:50.133,6.638,-0.285,-0.029,0.919
1584013250153,2020-03-12T11:40:50.153,6.658,-0.287,-0.030,0.916
1584013250172,2020-03-12T11:40:50.172,6.677,-0.290,-0.031,0.912
1584013250193,2020-03-12T11:40:50.193,6.698,-0.292,-0.031,0.916
1584013250212,2020-03-12T11:40:50.212,6.717,-0.292,-0.032,0.919
1584013250232,2020-03-12T11:40:50.232,6.737,-0.291,-0.029,0.915
1584013250253,2020-03-12T11:40:50.253,6.758,-0.292,-0.027,0.912
1584013250272,2020-03-12T11:40:50.272,6.777,-0.293,-0.030,0.915
1584013250292,2020-03-12T11:40:50.292,6.797,-0.291,-0.031,0.915
1584013250311,2020-03-12T11:40:50.311,6.816,-0.291,-0.030,0.915
1584013250332,2020-03-12T11:40:50.332,6.837,-0.294,-0.030,0.913
1584013250351,2020-03-12T11:40:50.351,6.856,-0.292,-0.030,0.914
1584013250371,2020-03-12T11:40:50.371,6.876,-0.290,-0.030,0.916
1584013250390,2020-03-12T11:40:50.390,6.895,-0.289,-0.028,0.916
1584013250411,2020-03-12T11:40:50.411,6.916,-0.292,-0.030,0.912
1584013250431,2020-03-12T11:40:50.431,6.936,-0.294,-0.032,0.916
1584013250451,2020-03-12T11:40:50.451,6.956,-0.292,-0.031,0.918
1584013250471,2020-03-12T11:40:50.471,6.976,-0.292,-0.029,0.914
1584013250490,2020-03-12T11:40:50.490,6.995,-0.294,-0.029,0.914
1584013250511,2020-03-12T11:40:50.511,7.016,-0.292,-0.028,0.914
1584013250530,2020-03-12T11:40:50.530,7.035,-0.290,-0.030,0.919
1584013250550,2020-03-12T11:40:50.550,7.055,-0.291,-0.029,0.917
