epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584012603951,2020-03-12T11:30:03.951,2.624,0.135,-0.038,0.956
1584012603970,2020-03-12T11:30:03.970,2.643,0.133,-0.039,0.956
1584012603990,2020-03-12T11:30:03.990,2.663,0.138,-0.036,0.954
1584012604011,2020-03-12T11:30:04.011,2.684,0.137,-0.039,0.952
1584012604030,2020-03-12T11:30:04.030,2.703,0.140,-0.039,0.956
1584012604050,2020-03-12T11:30:04.050,2.723,0.145,-0.037,0.956
1584012604070,2020-03-12T11:30:04.070,2.743,0.144,-0.038,0.954
1584012604090,2020-03-12T11:30:04.090,2.763,0.139,-0.040,0.955
1584012604109,2020-03-12T11:30:04.109,2.782,0.141,-0.041,0.959
1584012604130,2020-03-12T11:30:04.130,2.803,0.145,-0.038,0.953
1584012604149,2020-03-12T11:30:04.149,2.822,0.145,-0.038,0.953
1584012604169,2020-03-12T11:30:04.169,2.842,0.146,-0.040,0.958
1584012604190,2020-03-12T11:30:04.190,2.863,0.148,-0.040,0.957
1584012604209,2020-03-12T11:30:04.209,2.882,0.141,-0.038,0.951
1584012604229,2020-03-12T11:30:04.229,2.902,0.132,-0.039,0.953
1584012604248,2020-03-12T11:30:04.248,2.921,0.136,-0.041,0.955
1584012604269,2020-03-12T11:30:04.269,2.942,0.142,-0.039,0.955
1584012604288,2020-03-12T11:30:04.288,2.961,0.143,-0.037,0.952
1584012604308,2020-03-12T11:30:04.308,2.981,0.139,-0.038,0.954
1584012604329,2020-03-12T11:30:04.329,3.002,0.140,-0.038,0.957
1584012604348,2020-03-12T11:30:04.348,3.021,0.144,-0.040,0.957
1584012604368,2020-03-12T11:30:04.368,3.041,0.144,-0.038,0.951
1584012604387,2020-03-12T11:30:04.387,3.060,0.140,-0.037,0.955
1584012604408,2020-03-12T11:30:04.408,3.081,0.140,-0.038,0.956
1584012604427,2020-03-12T11:30:04.427,3.100,0.143,-0.038,0.955
1584012604447,2020-03-12T11:30:04.447,3.120,0.144,-0.037,0.954
1584012604468,2020-03-12T11:30:04.468,3.141,0.141,-0.038,0.957
1584012604487,2020-03-12T11:30:04.487,3.160,0.141,-0.039,0.956
1584012604508,2020-03-12T11:30:04.508,3.181,0.145,-0.039,0.955
1584012604527,2020-03-12T11:30:04.527,3.200,0.144,-0.037,0.954
1584012604547,2020-03-12T11:30:04.547,3.220,0.139,-0.038,0.954
1584012604566,2020-03-12T11:30:04.566,3.239,0.141,-0.039,0.956
1584012604587,2020-03-12T11:30:04.587,3.260,0.144,-0.036,0.953
1584012604607,2020-03-12T11:30:04.607,3.280,0.144,-0.037,0.954
1584012604626,2020-03-12T11:30:04.626,3.299,0.140,-0.038,0.958
1584012604647,2020-03-12T11:30:04.647,3.320,0.139,-0.038,0.957
1584012604666,2020-03-12T11:30:04.666,3.339,0.142,-0.039,0.953
1584012604686,2020-03-12T11:30:04.686,3.359,0.142,-0.039,0.953
1584012604705,2020-03-12T11:30:04.705,3.378,0.139,-0.037,0.957
1584012604726,2020-03-12T11:30:04.726,3.399,0.141,-0.037,0.956
1584012604746,2020-03-12T11:30:04.746,3.419,0.139,-0.040,0.953
1584012604765,2020-03-12T11:30:04.765,3.438,0.139,-0.039,0.959
1584012604786,2020-03-12T11:30:04.786,3.459,0.144,-0.038,0.956
1584012604805,2020-03-12T11:30:04.805,3.478,0.147,-0.039,0.953
1584012604825,2020-03-12T11:30:04.825,3.498,0.148,-0.038,0.955
1584012604844,2020-03-12T11:30:04.844,3.517,0.144,-0.036,0.956
1584012604865,2020-03-12T11:30:04.865,3.538,0.136,-0.037,0.954
1584012604885,2020-03-12T11:30:04.885,3.558,0.139,-0.037,0.950
1584012604904,2020-03-12T11:30:04.904,3.577,0.146,-0.038,0.955
1584012604925,2020-03-12T11:30:04.925,3.598,0.147,-0.038,0.959
1584012604944,2020-03-12T11:30:04.944,3.617,0.143,-0.039,0.954
1584012604965,2020-03-12T11:30:04.965,3.638,0.138,-0.038,0.954
1584012604984,2020-03-12T11:30:04.984,3.657,0.134,-0.038,0.957
1584012605004,2020-03-12T11:30:05.004,3.677,0.128,-0.036,0.956
1584012605025,2020-03-12T11:30:05.025,3.698,0.127,-0.035,0.954
1584012605044,2020-03-12T11:30:05.044,3.717,0.131,-0.036,0.953
1584012605064,2020-03-12T11:30:05.064,3.737,0.135,-0.039,0.955
1584012605083,2020-03-12T11:30:05.083,3.756,0.138,-0.036,0.956
1584012605104,2020-03-12T11:30:05.104,3.777,0.136,-0.035,0.954
1584012605123,2020-03-12T11:30:05.123,3.796,0.136,-0.037,0.956
1584012605143,2020-03-12T11:30:05.143,3.816,0.141,-0.036,0.956
1584012605162,2020-03-12T11:30:05.162,3.835,0.144,-0.035,0.951
1584012605183,2020-03-12T11:30:05.183,3.856,0.144,-0.037,0.955
1584012605203,2020-03-12T11:30:05.203,3.876,0.146,-0.036,0.958
1584012605222,2020-03-12T11:30:05.222,3.895,0.145,-0.036,0.953
1584012605243,2020-03-12T11:30:05.243,3.916,0.142,-0.037,0.952
1584012605262,2020-03-12T11:30:05.262,3.935,0.143,-0.037,0.956
1584012605282,2020-03-12T11:30:05.282,3.955,0.146,-0.036,0.955
1584012605301,2020-03-12T11:30:05.301,3.974,0.146,-0.039,0.955
1584012605322,2020-03-12T11:30:05.322,3.995,0.143,-0.039,0.955
1584012605342,2020-03-12T11:30:05.342,4.015,0.140,-0.038,0.954
1584012605362,2020-03-12T11:30:05.362,4.035,0.139,-0.042,0.955
1584012605382,2020-03-12T11:30:05.382,4.055,0.143,-0.040,0.954
1584012605401,2020-03-12T11:30:05.401,4.074,0.150,-0.040,0.954
1584012605422,2020-03-12T11:30:05.422,4.095,0.152,-0.039,0.952
1584012605441,2020-03-12T11:30:05.441,4.114,0.147,-0.039,0.954
1584012605461,2020-03-12T11:30:05.461,4.134,0.144,-0.038,0.955
1584012605482,2020-03-12T11:30:05.482,4.155,0.145,-0.039,0.952
1584012605501,2020-03-12T11:30:05.501,4.174,0.146,-0.040,0.954
1584012605521,2020-03-12T11:30:05.521,4.194,0.146,-0.040,0.954
1584012605540,2020-03-12T11:30:05.540,4.213,0.148,-0.038,0.955
1584012605561,2020-03-12T11:30:05.561,4.234,0.150,-0.040,0.955
1584012605580,2020-03-12T11:30:05.580,4.253,0.149,-0.040,0.954
1584012605600,2020-03-12T11:30:05.600,4.273,0.146,-0.039,0.956
1584012605621,2020-03-12T11:30:05.621,4.294,0.141,-0.039,0.954
1584012605640,2020-03-12T11:30:05.640,4.313,0.141,-0.038,0.954
1584012605660,2020-03-12T11:30:05.660,4.333,0.143,-0.040,0.956
1584012605679,2020-03-12T11:30:05.679,4.352,0.144,-0.040,0.955
1584012605700,2020-03-12T11:30:05.700,4.373,0.143,-0.038,0.952
1584012605719,2020-03-12T11:30:05.719,4.392,0.142,-0.039,0.954
1584012605739,2020-03-12T11:30:05.739,4.412,0.138,-0.041,0.958
1584012605760,2020-03-12T11:30:05.760,4.433,0.137,-0.038,0.953
1584012605779,2020-03-12T11:30:05.779,4.452,0.139,-0.035,0.954
1584012605799,2020-03-12T11:30:05.799,4.472,0.145,-0.034,0.956
1584012605819,2020-03-12T11:30:05.819,4.492,0.150,-0.039,0.953
1584012605839,2020-03-12T11:30:05.839,4.512,0.146,-0.038,0.953
1584012605858,2020-03-12T11:30:05.858,4.531,0.137,-0.037,0.953
1584012605879,2020-03-12T11:30:05.879,4.552,0.137,-0.039,0.956
1584012605899,2020-03-12T11:30:05.899,4.572,0.142,-0.038,0.957
1584012605918,2020-03-12T11:30:05.918,4.591,0.143,-0.036,0.954
1584012605939,2020-03-12T11:30:05.939,4.612,0.140,-0.038,0.955
1584012605958,2020-03-12T11:30:05.958,4.631,0.141,-0.038,0.957
1584012605978,2020-03-12T11:30:05.978,4.651,0.144,-0.038,0.956
1584012605997,2020-03-12T11:30:05.997,4.670,0.145,-0.038,0.953
1584012606018,2020-03-12T11:30:06.018,4.691,0.142,-0.038,0.953
1584012606037,2020-03-12T11:30:06.037,4.710,0.144,-0.039,0.957
1584012606057,2020-03-12T11:30:06.057,4.730,0.141,-0.039,0.955
1584012606078,2020-03-12T11:30:06.078,4.751,0.141,-0.036,0.953
1584012606097,2020-03-12T11:30:06.097,4.770,0.142,-0.037,0.955
1584012606117,2020-03-12T11:30:06.117,4.790,0.141,-0.038,0.957
1584012606136,2020-03-12T11:30:06.136,4.809,0.141,-0.038,0.953
1584012606157,2020-03-12T11:30:06.157,4.830,0.140,-0.037,0.954
1584012606176,2020-03-12T11:30:06.176,4.849,0.139,-0.036,0.956
1584012606196,2020-03-12T11:30:06.196,4.869,0.140,-0.038,0.954
1584012606217,2020-03-12T11:30:06.217,4.890,0.140,-0.037,0.954
1584012606236,2020-03-12T11:30:06.236,4.909,0.143,-0.037,0.954
1584012606257,2020-03-12T11:30:06.257,4.930,0.142,-0.036,0.957
1584012606276,2020-03-12T11:30:06.276,4.949,0.141,-0.036,0.955
1584012606296,2020-03-12T11:30:06.296,4.969,0.138,-0.036,0.955
1584012606315,2020-03-12T11:30:06.315,4.988,0.138,-0.037,0.954
1584012606336,2020-03-12T11:30:06.336,5.009,0.138,-0.037,0.955
1584012606356,2020-03-12T11:30:06.356,5.029,0.139,-0.033,0.954
1584012606375,2020-03-12T11:30:06.375,5.048,0.136,-0.036,0.955
1584012606396,2020-03-12T11:30:06.396,5.069,0.136,-0.036,0.955
1584012606415,2020-03-12T11:30:06.415,5.088,0.137,-0.037,0.958
1584012606435,2020-03-12T11:30:06.435,5.108,0.138,-0.035,0.955
1584012606454,2020-03-12T11:30:06.454,5.127,0.134,-0.035,0.955
1584012606475,2020-03-12T11:30:06.475,5.148,0.134,-0.036,0.957
1584012606495,2020-03-12T11:30:06.495,5.168,0.137,-0.037,0.955
1584012606514,2020-03-12T11:30:06.514,5.187,0.140,-0.036,0.954
1584012606535,2020-03-12T11:30:06.535,5.208,0.137,-0.035,0.956
1584012606554,2020-03-12T11:30:06.554,5.227,0.135,-0.036,0.957
1584012606574,2020-03-12T11:30:06.574,5.247,0.137,-0.036,0.955
1584012606593,2020-03-12T11:30:06.593,5.266,0.136,-0.032,0.953
1584012606614,2020-03-12T11:30:06.614,5.287,0.139,-0.035,0.960
1584012606634,2020-03-12T11:30:06.634,5.307,0.134,-0.035,0.955
1584012606653,2020-03-12T11:30:06.653,5.326,0.134,-0.036,0.952
1584012606674,2020-03-12T11:30:06.674,5.347,0.137,-0.035,0.956
1584012606693,2020-03-12T11:30:06.693,5.366,0.140,-0.035,0.957
1584012606714,2020-03-12T11:30:06.714,5.387,0.138,-0.034,0.954
1584012606733,2020-03-12T11:30:06.733,5.406,0.135,-0.035,0.954
1584012606753,2020-03-12T11:30:06.753,5.426,0.135,-0.034,0.955
1584012606774,2020-03-12T11:30:06.774,5.447,0.138,-0.036,0.959
1584012606793,2020-03-12T11:30:06.793,5.466,0.140,-0.036,0.954
1584012606813,2020-03-12T11:30:06.813,5.486,0.135,-0.035,0.955
1584012606832,2020-03-12T11:30:06.832,5.505,0.135,-0.036,0.955
1584012606853,2020-03-12T11:30:06.853,5.526,0.136,-0.036,0.957
1584012606872,2020-03-12T11:30:06.872,5.545,0.138,-0.035,0.957
1584012606892,2020-03-12T11:30:06.892,5.565,0.137,-0.035,0.956
1584012606911,2020-03-12T11:30:06.911,5.584,0.137,-0.037,0.955
1584012606932,2020-03-12T11:30:06.932,5.605,0.138,-0.036,0.956
1584012606952,2020-03-12T11:30:06.952,5.625,0.138,-0.035,0.955
1584012606971,2020-03-12T11:30:06.971,5.644,0.138,-0.035,0.954
1584012606992,2020-03-12T11:30:06.992,5.665,0.138,-0.038,0.957
1584012607011,2020-03-12T11:30:07.011,5.684,0.138,-0.036,0.956
1584012607031,2020-03-12T11:30:07.031,5.704,0.137,-0.035,0.955
1584012607050,2020-03-12T11:30:07.050,5.723,0.138,-0.035,0.955
1584012607071,2020-03-12T11:30:07.071,5.744,0.142,-0.036,0.955
1584012607091,2020-03-12T11:30:07.091,5.764,0.139,-0.035,0.955
1584012607111,2020-03-12T11:30:07.111,5.784,0.134,-0.036,0.956
1584012607131,2020-03-12T11:30:07.131,5.804,0.135,-0.036,0.957
1584012607150,2020-03-12T11:30:07.150,5.823,0.138,-0.036,0.956
1584012607171,2020-03-12T11:30:07.171,5.844,0.138,-0.036,0.953
1584012607190,2020-03-12T11:30:07.190,5.863,0.137,-0.034,0.956
1584012607210,2020-03-12T11:30:07.210,5.883,0.137,-0.036,0.956
1584012607231,2020-03-12T11:30:07.231,5.904,0.136,-0.037,0.955
1584012607250,2020-03-12T11:30:07.250,5.923,0.137,-0.034,0.954
1584012607270,2020-03-12T11:30:07.270,5.943,0.138,-0.035,0.959
1584012607289,2020-03-12T11:30:07.289,5.962,0.138,-0.036,0.957
1584012607310,2020-03-12T11:30:07.310,5.983,0.139,-0.036,0.954
1584012607329,2020-03-12T11:30:07.329,6.002,0.135,-0.036,0.955
1584012607349,2020-03-12T11:30:07.349,6.022,0.136,-0.034,0.957
1584012607370,2020-03-12T11:30:07.370,6.043,0.141,-0.035,0.956
1584012607389,2020-03-12T11:30:07.389,6.062,0.142,-0.037,0.954
1584012607409,2020-03-12T11:30:07.409,6.082,0.135,-0.035,0.955
1584012607428,2020-03-12T11:30:07.428,6.101,0.133,-0.036,0.957
1584012607449,2020-03-12T11:30:07.449,6.122,0.137,-0.035,0.956
1584012607468,2020-03-12T11:30:07.468,6.141,0.138,-0.035,0.955
1584012607488,2020-03-12T11:30:07.488,6.161,0.138,-0.035,0.954
1584012607509,2020-03-12T11:30:07.509,6.182,0.142,-0.036,0.958
1584012607528,2020-03-12T11:30:07.528,6.201,0.141,-0.034,0.955
1584012607549,2020-03-12T11:30:07.549,6.222,0.133,-0.036,0.953
1584012607568,2020-03-12T11:30:07.568,6.241,0.134,-0.035,0.955
1584012607588,2020-03-12T11:30:07.588,6.261,0.138,-0.034,0.957
1584012607607,2020-03-12T11:30:07.607,6.280,0.140,-0.035,0.957
1584012607628,2020-03-12T11:30:07.628,6.301,0.136,-0.036,0.954
1584012607648,2020-03-12T11:30:07.648,6.321,0.137,-0.035,0.955
1584012607667,2020-03-12T11:30:07.667,6.340,0.138,-0.035,0.954
1584012607688,2020-03-12T11:30:07.688,6.361,0.140,-0.034,0.954
1584012607707,2020-03-12T11:30:07.707,6.380,0.136,-0.036,0.956
1584012607727,2020-03-12T11:30:07.727,6.400,0.134,-0.036,0.954
1584012607746,2020-03-12T11:30:07.746,6.419,0.137,-0.036,0.955
1584012607767,2020-03-12T11:30:07.767,6.440,0.141,-0.035,0.957
1584012607787,2020-03-12T11:30:07.787,6.460,0.140,-0.034,0.955
1584012607806,2020-03-12T11:30:07.806,6.479,0.138,-0.034,0.954
1584012607827,2020-03-12T11:30:07.827,6.500,0.138,-0.036,0.956
1584012607846,2020-03-12T11:30:07.846,6.519,0.137,-0.035,0.955
1584012607866,2020-03-12T11:30:07.866,6.539,0.138,-0.035,0.956
1584012607885,2020-03-12T11:30:07.885,6.558,0.138,-0.035,0.956
1584012607906,2020-03-12T11:30:07.906,6.579,0.138,-0.036,0.955
1584012607925,2020-03-12T11:30:07.925,6.598,0.139,-0.035,0.956
1584012607945,2020-03-12T11:30:07.945,6.618,0.138,-0.037,0.957
1584012607966,2020-03-12T11:30:07.966,6.639,0.136,-0.035,0.955
1584012607985,2020-03-12T11:30:07.985,6.658,0.138,-0.033,0.955
1584012608006,2020-03-12T11:30:08.006,6.679,0.135,-0.035,0.956
1584012608025,2020-03-12T11:30:08.025,6.698,0.134,-0.034,0.954
1584012608045,2020-03-12T11:30:08.045,6.718,0.137,-0.034,0.955
1584012608064,2020-03-12T11:30:08.064,6.737,0.141,-0.034,0.956
1584012608085,2020-03-12T11:30:08.085,6.758,0.137,-0.036,0.958
1584012608105,2020-03-12T11:30:08.105,6.778,0.136,-0.036,0.955
1584012608124,2020-03-12T11:30:08.124,6.797,0.136,-0.036,0.957
1584012608145,2020-03-12T11:30:08.145,6.818,0.133,-0.034,0.955
1584012608164,2020-03-12T11:30:08.164,6.837,0.139,-0.031,0.956
1584012608184,2020-03-12T11:30:08.184,6.857,0.139,-0.033,0.955
1584012608203,2020-03-12T11:30:08.203,6.876,0.136,-0.037,0.956
1584012608224,2020-03-12T11:30:08.224,6.897,0.134,-0.034,0.956
1584012608244,2020-03-12T11:30:08.244,6.917,0.134,-0.035,0.956
1584012608263,2020-03-12T11:30:08.263,6.936,0.134,-0.033,0.954
1584012608284,2020-03-12T11:30:08.284,6.957,0.135,-0.033,0.955
1584012608303,2020-03-12T11:30:08.303,6.976,0.138,-0.035,0.957
1584012608323,2020-03-12T11:30:08.323,6.996,0.137,-0.035,0.957
1584012608342,2020-03-12T11:30:08.342,7.015,0.135,-0.033,0.956
1584012608363,2020-03-12T11:30:08.363,7.036,0.136,-0.033,0.956
1584012608383,2020-03-12T11:30:08.383,7.056,0.137,-0.035,0.956
1584012608403,2020-03-12T11:30:08.403,7.076,0.138,-0.035,0.957
1584012608423,2020-03-12T11:30:08.423,7.096,0.137,-0.033,0.955
1584012608442,2020-03-12T11:30:08.442,7.115,0.136,-0.033,0.955
1584012608463,2020-03-12T11:30:08.463,7.136,0.137,-0.033,0.956
1584012608482,2020-03-12T11:30:08.482,7.155,0.134,-0.033,0.953
1584012608502,2020-03-12T11:30:08.502,7.175,0.135,-0.034,0.956
1584012608523,2020-03-12T11:30:08.523,7.196,0.136,-0.032,0.957
1584012608542,2020-03-12T11:30:08.542,7.215,0.134,-0.034,0.957
1584012608562,2020-03-12T11:30:08.562,7.235,0.133,-0.034,0.955
1584012608581,2020-03-12T11:30:08.581,7.254,0.136,-0.034,0.957
