epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584011488671,2020-03-12T11:11:28.671,1.749,0.747,-2.020,-1.265
1584011488691,2020-03-12T11:11:28.691,1.769,1.136,-1.433,-1.334
1584011488711,2020-03-12T11:11:28.711,1.789,1.220,-1.098,-1.319
1584011488731,2020-03-12T11:11:28.731,1.809,1.128,-0.434,-2.980
1584011488752,2020-03-12T11:11:28.752,1.830,1.021,-2.157,-1.829
1584011488771,2020-03-12T11:11:28.771,1.849,1.227,-3.491,-0.526
1584011488791,2020-03-12T11:11:28.791,1.869,0.899,-2.729,-0.701
1584011488810,2020-03-12T11:11:28.810,1.888,-0.236,-2.241,-0.434
1584011488831,2020-03-12T11:11:28.831,1.909,-0.884,-2.264,-0.152
1584011488850,2020-03-12T11:11:28.850,1.928,-0.473,0.221,0.038
1584011488870,2020-03-12T11:11:28.870,1.948,-0.518,-0.678,-0.008
1584011488891,2020-03-12T11:11:28.891,1.969,-1.174,-3.049,-0.351
1584011488910,2020-03-12T11:11:28.910,1.988,-1.623,-2.736,-0.465
1584011488930,2020-03-12T11:11:28.930,2.008,-0.633,0.808,-0.373
1584011488949,2020-03-12T11:11:28.949,2.027,0.610,2.843,-0.168
1584011488970,2020-03-12T11:11:28.970,2.048,1.227,2.287,-0.015
1584011488989,2020-03-12T11:11:28.989,2.067,1.723,0.335,-0.023
1584011489009,2020-03-12T11:11:29.009,2.087,1.684,-0.633,-0.160
1584011489030,2020-03-12T11:11:29.030,2.108,1.570,0.389,-0.084
1584011489049,2020-03-12T11:11:29.049,2.127,1.433,1.227,0.137
1584011489069,2020-03-12T11:11:29.069,2.147,1.524,1.784,0.244
1584011489088,2020-03-12T11:11:29.088,2.166,1.875,1.898,0.259
1584011489109,2020-03-12T11:11:29.109,2.187,1.402,1.479,0.114
1584011489128,2020-03-12T11:11:29.128,2.206,0.869,0.816,-0.053
1584011489149,2020-03-12T11:11:29.149,2.227,0.915,0.297,-0.114
1584011489168,2020-03-12T11:11:29.168,2.246,1.059,0.396,-0.099
1584011489188,2020-03-12T11:11:29.188,2.266,1.235,0.976,-0.030
1584011489209,2020-03-12T11:11:29.209,2.287,1.212,1.372,-0.137
1584011489228,2020-03-12T11:11:29.228,2.306,1.288,1.037,-0.183
1584011489248,2020-03-12T11:11:29.248,2.326,1.098,0.023,-0.404
1584011489267,2020-03-12T11:11:29.267,2.345,1.029,-0.366,-0.465
1584011489288,2020-03-12T11:11:29.288,2.366,0.877,-0.274,-0.473
1584011489307,2020-03-12T11:11:29.307,2.385,0.732,0.145,-0.343
1584011489327,2020-03-12T11:11:29.327,2.405,0.610,0.564,-0.145
1584011489348,2020-03-12T11:11:29.348,2.426,0.716,0.663,-0.015
1584011489367,2020-03-12T11:11:29.367,2.445,0.998,0.564,-0.015
1584011489387,2020-03-12T11:11:29.387,2.465,1.174,0.488,-0.038
1584011489406,2020-03-12T11:11:29.406,2.484,1.319,0.518,-0.107
1584011489427,2020-03-12T11:11:29.427,2.505,1.044,0.732,-0.175
1584011489446,2020-03-12T11:11:29.446,2.524,0.838,0.838,-0.236
1584011489466,2020-03-12T11:11:29.466,2.544,1.128,0.396,-0.206
1584011489487,2020-03-12T11:11:29.487,2.565,1.037,0.099,-0.229
1584011489506,2020-03-12T11:11:29.506,2.584,0.701,0.290,-0.160
1584011489526,2020-03-12T11:11:29.526,2.604,0.549,0.198,-0.084
1584011489545,2020-03-12T11:11:29.545,2.623,0.762,0.015,-0.175
1584011489566,2020-03-12T11:11:29.566,2.644,0.785,0.084,-0.313
1584011489585,2020-03-12T11:11:29.585,2.663,0.640,0.061,-0.328
1584011489606,2020-03-12T11:11:29.606,2.684,0.495,0.008,-0.343
1584011489626,2020-03-12T11:11:29.626,2.704,0.526,0.076,-0.335
1584011489645,2020-03-12T11:11:29.645,2.723,0.724,0.229,-0.183
1584011489666,2020-03-12T11:11:29.666,2.744,0.983,-0.015,-0.175
1584011489685,2020-03-12T11:11:29.685,2.763,1.006,-0.244,-0.229
1584011489705,2020-03-12T11:11:29.705,2.783,0.777,-0.091,-0.229
1584011489724,2020-03-12T11:11:29.724,2.802,0.709,0.008,-0.221
1584011489745,2020-03-12T11:11:29.745,2.823,0.724,-0.282,-0.198
1584011489765,2020-03-12T11:11:29.765,2.843,0.755,-0.320,-0.114
1584011489784,2020-03-12T11:11:29.784,2.862,0.732,0.137,-0.137
1584011489805,2020-03-12T11:11:29.805,2.883,0.892,0.404,-0.213
1584011489824,2020-03-12T11:11:29.824,2.902,0.892,0.145,-0.191
1584011489844,2020-03-12T11:11:29.844,2.922,0.998,-0.152,-0.183
1584011489863,2020-03-12T11:11:29.863,2.941,0.930,-0.236,-0.175
1584011489884,2020-03-12T11:11:29.884,2.962,0.716,0.198,-0.152
1584011489903,2020-03-12T11:11:29.903,2.981,0.511,0.229,-0.114
1584011489923,2020-03-12T11:11:29.923,3.001,0.473,0.130,-0.091
1584011489944,2020-03-12T11:11:29.944,3.022,0.655,0.335,0.000
1584011489963,2020-03-12T11:11:29.963,3.041,0.587,0.152,-0.015
1584011489983,2020-03-12T11:11:29.983,3.061,0.587,0.084,0.000
1584011490003,2020-03-12T11:11:30.003,3.081,0.854,0.099,-0.091
1584011490023,2020-03-12T11:11:30.023,3.101,0.823,0.267,-0.130
1584011490042,2020-03-12T11:11:30.042,3.120,0.587,0.518,0.046
1584011490063,2020-03-12T11:11:30.063,3.141,0.297,0.320,0.084
1584011490083,2020-03-12T11:11:30.083,3.161,0.404,0.503,0.145
1584011490102,2020-03-12T11:11:30.102,3.180,0.465,0.991,0.030
1584011490123,2020-03-12T11:11:30.123,3.201,0.678,0.915,0.030
1584011490142,2020-03-12T11:11:30.142,3.220,0.884,0.373,-0.008
1584011490162,2020-03-12T11:11:30.162,3.240,0.770,0.084,-0.008
1584011490181,2020-03-12T11:11:30.181,3.259,0.709,0.396,-0.008
1584011490202,2020-03-12T11:11:30.202,3.280,0.633,0.709,-0.008
1584011490222,2020-03-12T11:11:30.222,3.300,0.762,0.610,-0.084
1584011490241,2020-03-12T11:11:30.241,3.319,0.884,0.252,-0.206
1584011490262,2020-03-12T11:11:30.262,3.340,0.877,-0.221,-0.191
1584011490281,2020-03-12T11:11:30.281,3.359,0.800,-0.282,-0.221
1584011490301,2020-03-12T11:11:30.301,3.379,0.709,-0.282,-0.313
1584011490320,2020-03-12T11:11:30.320,3.398,0.785,-0.023,-0.358
1584011490341,2020-03-12T11:11:30.341,3.419,0.884,-0.091,-0.373
1584011490361,2020-03-12T11:11:30.361,3.439,1.037,-0.381,-0.373
1584011490380,2020-03-12T11:11:30.380,3.458,1.120,-0.419,-0.358
1584011490401,2020-03-12T11:11:30.401,3.479,0.785,-0.267,-0.396
1584011490420,2020-03-12T11:11:30.420,3.498,0.716,0.008,-0.381
1584011490441,2020-03-12T11:11:30.441,3.519,0.884,-0.091,-0.320
1584011490460,2020-03-12T11:11:30.460,3.538,1.021,-0.457,-0.297
1584011490480,2020-03-12T11:11:30.480,3.558,1.044,-0.252,-0.297
1584011490501,2020-03-12T11:11:30.501,3.579,1.037,0.122,-0.229
1584011490520,2020-03-12T11:11:30.520,3.598,0.846,0.404,-0.183
1584011490540,2020-03-12T11:11:30.540,3.618,0.724,0.595,-0.076
1584011490559,2020-03-12T11:11:30.559,3.637,0.686,0.366,-0.069
1584011490580,2020-03-12T11:11:30.580,3.658,0.976,0.434,-0.030
1584011490599,2020-03-12T11:11:30.599,3.677,1.006,0.396,-0.114
1584011490619,2020-03-12T11:11:30.619,3.697,0.770,0.259,-0.168
1584011490638,2020-03-12T11:11:30.638,3.716,0.770,0.404,-0.168
1584011490659,2020-03-12T11:11:30.659,3.737,0.846,0.252,-0.183
1584011490679,2020-03-12T11:11:30.679,3.757,0.945,0.366,-0.107
1584011490698,2020-03-12T11:11:30.698,3.776,0.884,0.434,-0.175
1584011490719,2020-03-12T11:11:30.719,3.797,0.991,0.686,-0.229
1584011490738,2020-03-12T11:11:30.738,3.816,0.998,0.252,-0.137
1584011490758,2020-03-12T11:11:30.758,3.836,1.151,0.053,-0.160
1584011490777,2020-03-12T11:11:30.777,3.855,1.197,0.229,-0.236
1584011490798,2020-03-12T11:11:30.798,3.876,0.838,0.175,-0.305
1584011490818,2020-03-12T11:11:30.818,3.896,0.236,0.198,-0.343
1584011490837,2020-03-12T11:11:30.837,3.915,0.191,0.366,-0.244
1584011490858,2020-03-12T11:11:30.858,3.936,0.412,0.358,-0.152
1584011490877,2020-03-12T11:11:30.877,3.955,0.678,0.191,-0.152
1584011490898,2020-03-12T11:11:30.898,3.976,0.671,0.038,-0.259
1584011490917,2020-03-12T11:11:30.917,3.995,0.709,0.122,-0.236
1584011490937,2020-03-12T11:11:30.937,4.015,0.732,0.023,-0.198
1584011490958,2020-03-12T11:11:30.958,4.036,0.884,0.152,-0.213
1584011490977,2020-03-12T11:11:30.977,4.055,0.907,0.259,-0.252
1584011490997,2020-03-12T11:11:30.997,4.075,0.869,0.061,-0.229
1584011491016,2020-03-12T11:11:31.016,4.094,0.633,0.297,-0.206
1584011491037,2020-03-12T11:11:31.037,4.115,0.488,0.640,-0.191
1584011491056,2020-03-12T11:11:31.056,4.134,0.800,0.617,-0.183
1584011491076,2020-03-12T11:11:31.076,4.154,1.082,0.396,-0.213
1584011491097,2020-03-12T11:11:31.097,4.175,1.082,0.008,-0.297
1584011491116,2020-03-12T11:11:31.116,4.194,1.006,-0.160,-0.236
1584011491136,2020-03-12T11:11:31.136,4.214,0.953,-0.053,-0.213
1584011491155,2020-03-12T11:11:31.155,4.233,0.816,0.122,-0.252
1584011491176,2020-03-12T11:11:31.176,4.254,0.800,0.335,-0.313
1584011491195,2020-03-12T11:11:31.195,4.273,0.762,0.114,-0.297
1584011491215,2020-03-12T11:11:31.215,4.293,0.716,-0.114,-0.191
1584011491236,2020-03-12T11:11:31.236,4.314,0.709,-0.023,-0.236
1584011491255,2020-03-12T11:11:31.255,4.333,0.633,0.290,-0.290
1584011491275,2020-03-12T11:11:31.275,4.353,0.617,0.274,-0.313
1584011491295,2020-03-12T11:11:31.295,4.373,0.663,-0.114,-0.305
1584011491315,2020-03-12T11:11:31.315,4.393,0.617,0.015,-0.259
1584011491334,2020-03-12T11:11:31.334,4.412,0.793,0.381,-0.267
1584011491355,2020-03-12T11:11:31.355,4.433,0.907,0.373,-0.198
1584011491375,2020-03-12T11:11:31.375,4.453,0.777,0.290,-0.244
1584011491394,2020-03-12T11:11:31.394,4.472,0.770,0.046,-0.290
1584011491415,2020-03-12T11:11:31.415,4.493,0.633,-0.236,-0.221
1584011491434,2020-03-12T11:11:31.434,4.512,0.877,0.122,-0.206
1584011491454,2020-03-12T11:11:31.454,4.532,1.075,0.389,-0.160
1584011491473,2020-03-12T11:11:31.473,4.551,0.930,0.404,-0.221
1584011491494,2020-03-12T11:11:31.494,4.572,1.021,0.556,-0.252
1584011491513,2020-03-12T11:11:31.513,4.591,0.968,0.503,-0.297
1584011491533,2020-03-12T11:11:31.533,4.611,1.090,0.320,-0.267
1584011491554,2020-03-12T11:11:31.554,4.632,1.075,0.160,-0.229
1584011491573,2020-03-12T11:11:31.573,4.651,0.838,0.152,-0.053
1584011491593,2020-03-12T11:11:31.593,4.671,0.549,0.450,0.053
1584011491612,2020-03-12T11:11:31.612,4.690,0.313,0.770,0.030
1584011491633,2020-03-12T11:11:31.633,4.711,0.389,0.694,0.023
1584011491652,2020-03-12T11:11:31.652,4.730,0.579,0.564,-0.053
1584011491672,2020-03-12T11:11:31.672,4.750,0.732,0.137,-0.244
1584011491693,2020-03-12T11:11:31.693,4.771,0.922,-0.053,-0.313
1584011491712,2020-03-12T11:11:31.712,4.790,0.823,-0.008,-0.297
1584011491733,2020-03-12T11:11:31.733,4.811,0.823,0.046,-0.175
1584011491752,2020-03-12T11:11:31.752,4.830,0.716,0.221,-0.183
1584011491772,2020-03-12T11:11:31.772,4.850,0.755,0.389,-0.175
1584011491791,2020-03-12T11:11:31.791,4.869,0.701,0.313,-0.137
1584011491812,2020-03-12T11:11:31.812,4.890,0.617,0.008,-0.152
1584011491832,2020-03-12T11:11:31.832,4.910,0.503,-0.274,-0.358
1584011491851,2020-03-12T11:11:31.851,4.929,0.739,0.099,-0.373
1584011491872,2020-03-12T11:11:31.872,4.950,0.877,0.046,-0.389
1584011491891,2020-03-12T11:11:31.891,4.969,1.006,-0.191,-0.274
1584011491911,2020-03-12T11:11:31.911,4.989,0.976,-0.114,-0.191
1584011491930,2020-03-12T11:11:31.930,5.008,0.930,0.267,-0.152
1584011491951,2020-03-12T11:11:31.951,5.029,0.800,0.328,-0.114
1584011491971,2020-03-12T11:11:31.971,5.049,0.991,0.145,-0.183
1584011491990,2020-03-12T11:11:31.990,5.068,1.136,-0.008,-0.198
1584011492011,2020-03-12T11:11:32.011,5.089,1.075,0.091,-0.137
1584011492030,2020-03-12T11:11:32.030,5.108,1.128,0.183,-0.099
1584011492050,2020-03-12T11:11:32.050,5.128,1.204,0.358,-0.038
1584011492069,2020-03-12T11:11:32.069,5.147,0.793,0.419,-0.038
1584011492090,2020-03-12T11:11:32.090,5.168,0.701,0.343,0.008
1584011492110,2020-03-12T11:11:32.110,5.188,0.633,0.160,-0.114
1584011492129,2020-03-12T11:11:32.129,5.207,0.488,0.343,-0.236
1584011492150,2020-03-12T11:11:32.150,5.228,0.556,0.351,-0.313
1584011492169,2020-03-12T11:11:32.169,5.247,0.716,-0.030,-0.351
1584011492190,2020-03-12T11:11:32.190,5.268,0.899,0.053,-0.396
1584011492209,2020-03-12T11:11:32.209,5.287,0.899,0.183,-0.343
1584011492229,2020-03-12T11:11:32.229,5.307,0.831,0.335,-0.244
1584011492250,2020-03-12T11:11:32.250,5.328,0.648,0.335,-0.236
1584011492269,2020-03-12T11:11:32.269,5.347,0.488,0.023,-0.297
1584011492289,2020-03-12T11:11:32.289,5.367,0.442,-0.183,-0.320
1584011492308,2020-03-12T11:11:32.308,5.386,0.595,-0.495,-0.267
1584011492329,2020-03-12T11:11:32.329,5.407,0.915,-0.282,-0.191
1584011492348,2020-03-12T11:11:32.348,5.426,1.098,0.282,-0.252
1584011492368,2020-03-12T11:11:32.368,5.446,1.090,0.381,-0.320
1584011492387,2020-03-12T11:11:32.387,5.465,0.434,-0.213,-0.366
1584011492408,2020-03-12T11:11:32.408,5.486,0.046,-0.450,-0.396
1584011492428,2020-03-12T11:11:32.428,5.506,0.084,-0.343,-0.320
1584011492447,2020-03-12T11:11:32.447,5.525,0.381,0.015,-0.191
1584011492468,2020-03-12T11:11:32.468,5.546,0.800,0.343,-0.137
1584011492487,2020-03-12T11:11:32.487,5.565,0.930,0.366,-0.213
1584011492507,2020-03-12T11:11:32.507,5.585,0.953,0.213,-0.168
1584011492526,2020-03-12T11:11:32.526,5.604,0.899,0.229,-0.145
1584011492547,2020-03-12T11:11:32.547,5.625,1.159,0.206,-0.160
1584011492567,2020-03-12T11:11:32.567,5.645,1.090,0.099,-0.145
1584011492587,2020-03-12T11:11:32.587,5.665,0.648,0.396,-0.130
1584011492607,2020-03-12T11:11:32.607,5.685,0.724,0.655,-0.076
1584011492626,2020-03-12T11:11:32.626,5.704,1.052,0.595,0.000
1584011492647,2020-03-12T11:11:32.647,5.725,0.968,0.480,-0.023
1584011492666,2020-03-12T11:11:32.666,5.744,0.777,0.579,-0.107
1584011492686,2020-03-12T11:11:32.686,5.764,0.694,0.480,-0.160
1584011492707,2020-03-12T11:11:32.707,5.785,0.816,0.191,-0.030
1584011492726,2020-03-12T11:11:32.726,5.804,1.098,0.358,-0.091
1584011492746,2020-03-12T11:11:32.746,5.824,1.189,0.450,-0.137
1584011492765,2020-03-12T11:11:32.765,5.843,1.159,0.107,-0.221
1584011492786,2020-03-12T11:11:32.786,5.864,1.128,0.046,-0.198
1584011492805,2020-03-12T11:11:32.805,5.883,0.930,0.023,-0.152
1584011492825,2020-03-12T11:11:32.825,5.903,0.747,0.160,-0.091
1584011492846,2020-03-12T11:11:32.846,5.924,0.831,0.366,-0.053
1584011492865,2020-03-12T11:11:32.865,5.943,1.082,0.564,-0.084
1584011492885,2020-03-12T11:11:32.885,5.963,1.151,0.564,-0.061
1584011492904,2020-03-12T11:11:32.904,5.982,0.960,0.503,-0.076
1584011492925,2020-03-12T11:11:32.925,6.003,0.899,0.381,-0.061
1584011492944,2020-03-12T11:11:32.944,6.022,1.037,0.373,-0.023
1584011492964,2020-03-12T11:11:32.964,6.042,1.082,0.678,0.046
1584011492985,2020-03-12T11:11:32.985,6.063,1.181,0.968,0.084
1584011493004,2020-03-12T11:11:33.004,6.082,1.265,1.021,0.023
1584011493024,2020-03-12T11:11:33.024,6.102,1.037,0.755,-0.061
1584011493044,2020-03-12T11:11:33.044,6.122,1.067,0.480,-0.114
1584011493064,2020-03-12T11:11:33.064,6.142,1.280,0.739,-0.084
1584011493083,2020-03-12T11:11:33.083,6.161,1.273,1.181,-0.091
1584011493104,2020-03-12T11:11:33.104,6.182,1.463,1.692,-0.053
1584011493124,2020-03-12T11:11:33.124,6.202,1.966,2.302,-0.114
1584011493143,2020-03-12T11:11:33.143,6.221,2.835,3.544,-0.091
1584011493164,2020-03-12T11:11:33.164,6.242,3.323,4.726,-0.015
1584011493183,2020-03-12T11:11:33.183,6.261,1.944,2.279,0.206
1584011493203,2020-03-12T11:11:33.203,6.281,0.625,-0.701,0.076
1584011493222,2020-03-12T11:11:33.222,6.300,0.236,-1.037,-0.160
1584011493243,2020-03-12T11:11:33.243,6.321,0.404,-0.724,-0.183
1584011493262,2020-03-12T11:11:33.262,6.340,0.610,-0.313,-0.259
1584011493282,2020-03-12T11:11:33.282,6.360,0.663,-0.297,-0.198
1584011493303,2020-03-12T11:11:33.303,6.381,0.663,-0.457,-0.259
1584011493322,2020-03-12T11:11:33.322,6.400,0.686,-0.412,-0.229
1584011493342,2020-03-12T11:11:33.342,6.420,0.793,0.046,-0.198
1584011493361,2020-03-12T11:11:33.361,6.439,0.694,0.511,-0.145
1584011493382,2020-03-12T11:11:33.382,6.460,0.762,0.518,-0.076
1584011493401,2020-03-12T11:11:33.401,6.479,0.884,0.198,-0.046
1584011493421,2020-03-12T11:11:33.421,6.499,0.800,-0.091,-0.091
1584011493442,2020-03-12T11:11:33.442,6.520,0.800,-0.137,-0.274
1584011493461,2020-03-12T11:11:33.461,6.539,1.052,0.213,-0.122
1584011493482,2020-03-12T11:11:33.482,6.560,1.349,0.770,-0.114
1584011493501,2020-03-12T11:11:33.501,6.579,1.471,1.319,-0.091
1584011493521,2020-03-12T11:11:33.521,6.599,1.250,1.151,-0.069
1584011493540,2020-03-12T11:11:33.540,6.618,0.892,0.655,-0.091
1584011493561,2020-03-12T11:11:33.561,6.639,0.785,0.572,-0.198
1584011493581,2020-03-12T11:11:33.581,6.659,0.945,0.343,-0.229
1584011493600,2020-03-12T11:11:33.600,6.678,0.968,0.221,-0.267
1584011493621,2020-03-12T11:11:33.621,6.699,0.838,0.145,-0.267
1584011493640,2020-03-12T11:11:33.640,6.718,0.747,0.053,-0.244
1584011493660,2020-03-12T11:11:33.660,6.738,0.793,0.091,-0.267
1584011493679,2020-03-12T11:11:33.679,6.757,0.907,0.198,-0.198
1584011493700,2020-03-12T11:11:33.700,6.778,0.930,0.335,-0.175
1584011493720,2020-03-12T11:11:33.720,6.798,0.899,0.160,-0.198
1584011493739,2020-03-12T11:11:33.739,6.817,0.861,0.145,-0.160
1584011493760,2020-03-12T11:11:33.760,6.838,0.648,0.099,-0.213
1584011493779,2020-03-12T11:11:33.779,6.857,0.655,0.198,-0.137
1584011493799,2020-03-12T11:11:33.799,6.877,0.595,0.313,-0.099
1584011493818,2020-03-12T11:11:33.818,6.896,0.633,0.396,-0.061
1584011493839,2020-03-12T11:11:33.839,6.917,0.869,0.343,-0.091
1584011493859,2020-03-12T11:11:33.859,6.937,0.678,0.160,-0.152
1584011493878,2020-03-12T11:11:33.878,6.956,0.541,0.252,-0.107
1584011493899,2020-03-12T11:11:33.899,6.977,0.869,0.473,-0.008
1584011493918,2020-03-12T11:11:33.918,6.996,1.258,0.633,-0.046
1584011493939,2020-03-12T11:11:33.939,7.017,1.067,0.259,-0.229
1584011493958,2020-03-12T11:11:33.958,7.036,0.640,0.000,-0.305
1584011493978,2020-03-12T11:11:33.978,7.056,0.305,-0.274,-0.244
1584011493997,2020-03-12T11:11:33.997,7.075,0.404,0.023,-0.114
1584011494018,2020-03-12T11:11:34.018,7.096,0.716,0.236,-0.198
1584011494038,2020-03-12T11:11:34.038,7.116,1.174,0.396,-0.244
1584011494057,2020-03-12T11:11:34.057,7.135,1.204,0.160,-0.320
1584011494078,2020-03-12T11:11:34.078,7.156,1.052,-0.069,-0.267
1584011494097,2020-03-12T11:11:34.097,7.175,0.922,-0.168,-0.252
