epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584098927936,2020-03-13T11:28:47.936,0.775,0.103,-0.116,0.949
1584098927956,2020-03-13T11:28:47.956,0.795,0.106,-0.115,0.949
1584098927975,2020-03-13T11:28:47.975,0.814,0.106,-0.116,0.951
1584098927996,2020-03-13T11:28:47.996,0.835,0.105,-0.116,0.952
1584098928015,2020-03-13T11:28:48.015,0.854,0.102,-0.114,0.951
1584098928036,2020-03-13T11:28:48.036,0.875,0.104,-0.115,0.949
1584098928056,2020-03-13T11:28:48.056,0.895,0.109,-0.117,0.950
1584098928075,2020-03-13T11:28:48.075,0.914,0.111,-0.116,0.953
1584098928096,2020-03-13T11:28:48.096,0.935,0.105,-0.114,0.950
1584098928115,2020-03-13T11:28:48.115,0.954,0.103,-0.115,0.952
1584098928135,2020-03-13T11:28:48.135,0.974,0.107,-0.114,0.950
1584098928154,2020-03-13T11:28:48.154,0.993,0.113,-0.114,0.953
1584098928175,2020-03-13T11:28:48.175,1.014,0.111,-0.118,0.952
1584098928195,2020-03-13T11:28:48.195,1.034,0.106,-0.116,0.951
1584098928214,2020-03-13T11:28:48.214,1.053,0.106,-0.114,0.951
1584098928235,2020-03-13T11:28:48.235,1.074,0.107,-0.116,0.951
1584098928254,2020-03-13T11:28:48.254,1.093,0.115,-0.115,0.951
1584098928274,2020-03-13T11:28:48.274,1.113,0.115,-0.116,0.950
1584098928293,2020-03-13T11:28:48.293,1.132,0.105,-0.116,0.952
1584098928314,2020-03-13T11:28:48.314,1.153,0.104,-0.114,0.951
1584098928334,2020-03-13T11:28:48.334,1.173,0.108,-0.114,0.950
1584098928353,2020-03-13T11:28:48.353,1.192,0.112,-0.116,0.951
1584098928374,2020-03-13T11:28:48.374,1.213,0.112,-0.115,0.952
1584098928393,2020-03-13T11:28:48.393,1.232,0.108,-0.115,0.951
1584098928413,2020-03-13T11:28:48.413,1.252,0.101,-0.114,0.948
1584098928432,2020-03-13T11:28:48.432,1.271,0.105,-0.115,0.951
1584098928453,2020-03-13T11:28:48.453,1.292,0.112,-0.114,0.951
1584098928474,2020-03-13T11:28:48.474,1.313,0.109,-0.115,0.952
1584098928493,2020-03-13T11:28:48.493,1.332,0.108,-0.116,0.951
1584098928513,2020-03-13T11:28:48.513,1.352,0.110,-0.116,0.953
1584098928532,2020-03-13T11:28:48.532,1.371,0.110,-0.113,0.952
1584098928553,2020-03-13T11:28:48.553,1.392,0.106,-0.115,0.950
1584098928572,2020-03-13T11:28:48.572,1.411,0.107,-0.117,0.950
1584098928592,2020-03-13T11:28:48.592,1.431,0.107,-0.116,0.951
1584098928613,2020-03-13T11:28:48.613,1.452,0.104,-0.114,0.951
1584098928632,2020-03-13T11:28:48.632,1.471,0.103,-0.114,0.952
1584098928652,2020-03-13T11:28:48.652,1.491,0.108,-0.115,0.951
1584098928671,2020-03-13T11:28:48.671,1.510,0.109,-0.116,0.950
1584098928692,2020-03-13T11:28:48.692,1.531,0.107,-0.116,0.951
1584098928711,2020-03-13T11:28:48.711,1.550,0.107,-0.115,0.953
1584098928731,2020-03-13T11:28:48.731,1.570,0.110,-0.115,0.952
1584098928750,2020-03-13T11:28:48.750,1.589,0.110,-0.115,0.951
1584098928771,2020-03-13T11:28:48.771,1.610,0.109,-0.116,0.951
1584098928791,2020-03-13T11:28:48.791,1.630,0.112,-0.114,0.952
1584098928810,2020-03-13T11:28:48.810,1.649,0.108,-0.114,0.951
1584098928831,2020-03-13T11:28:48.831,1.670,0.108,-0.114,0.953
1584098928850,2020-03-13T11:28:48.850,1.689,0.111,-0.112,0.953
1584098928870,2020-03-13T11:28:48.870,1.709,0.114,-0.114,0.950
1584098928890,2020-03-13T11:28:48.890,1.729,0.110,-0.115,0.952
1584098928910,2020-03-13T11:28:48.910,1.749,0.106,-0.115,0.950
1584098928931,2020-03-13T11:28:48.931,1.770,0.108,-0.114,0.952
1584098928950,2020-03-13T11:28:48.950,1.789,0.110,-0.115,0.950
1584098928970,2020-03-13T11:28:48.970,1.809,0.109,-0.115,0.950
1584098928989,2020-03-13T11:28:48.989,1.828,0.108,-0.113,0.952
1584098929010,2020-03-13T11:28:49.010,1.849,0.104,-0.116,0.951
1584098929029,2020-03-13T11:28:49.029,1.868,0.105,-0.113,0.951
1584098929049,2020-03-13T11:28:49.049,1.888,0.107,-0.114,0.951
1584098929070,2020-03-13T11:28:49.070,1.909,0.107,-0.115,0.951
1584098929089,2020-03-13T11:28:49.089,1.928,0.106,-0.115,0.951
1584098929109,2020-03-13T11:28:49.109,1.948,0.108,-0.114,0.951
1584098929128,2020-03-13T11:28:49.128,1.967,0.105,-0.114,0.950
1584098929149,2020-03-13T11:28:49.149,1.988,0.107,-0.114,0.952
1584098929168,2020-03-13T11:28:49.168,2.007,0.109,-0.114,0.953
1584098929188,2020-03-13T11:28:49.188,2.027,0.108,-0.114,0.951
1584098929209,2020-03-13T11:28:49.209,2.048,0.103,-0.113,0.950
1584098929228,2020-03-13T11:28:49.228,2.067,0.103,-0.113,0.953
1584098929248,2020-03-13T11:28:49.248,2.087,0.108,-0.113,0.952
1584098929267,2020-03-13T11:28:49.267,2.106,0.109,-0.114,0.950
1584098929288,2020-03-13T11:28:49.288,2.127,0.110,-0.114,0.951
1584098929307,2020-03-13T11:28:49.307,2.146,0.108,-0.114,0.952
1584098929328,2020-03-13T11:28:49.328,2.167,0.106,-0.114,0.952
1584098929348,2020-03-13T11:28:49.348,2.187,0.110,-0.114,0.951
1584098929367,2020-03-13T11:28:49.367,2.206,0.110,-0.114,0.952
1584098929388,2020-03-13T11:28:49.388,2.227,0.107,-0.115,0.953
1584098929407,2020-03-13T11:28:49.407,2.246,0.108,-0.113,0.951
1584098929427,2020-03-13T11:28:49.427,2.266,0.108,-0.114,0.952
1584098929446,2020-03-13T11:28:49.446,2.285,0.107,-0.113,0.953
1584098929467,2020-03-13T11:28:49.467,2.306,0.107,-0.115,0.952
1584098929487,2020-03-13T11:28:49.487,2.326,0.107,-0.114,0.950
1584098929506,2020-03-13T11:28:49.506,2.345,0.107,-0.113,0.951
1584098929527,2020-03-13T11:28:49.527,2.366,0.110,-0.116,0.954
1584098929546,2020-03-13T11:28:49.546,2.385,0.113,-0.115,0.951
1584098929566,2020-03-13T11:28:49.566,2.405,0.107,-0.115,0.951
1584098929585,2020-03-13T11:28:49.585,2.424,0.101,-0.115,0.951
1584098929606,2020-03-13T11:28:49.606,2.445,0.105,-0.114,0.953
1584098929625,2020-03-13T11:28:49.625,2.464,0.115,-0.113,0.952
1584098929645,2020-03-13T11:28:49.645,2.484,0.113,-0.114,0.950
1584098929666,2020-03-13T11:28:49.666,2.505,0.105,-0.115,0.953
1584098929685,2020-03-13T11:28:49.685,2.524,0.103,-0.113,0.952
1584098929705,2020-03-13T11:28:49.705,2.544,0.106,-0.114,0.951
1584098929724,2020-03-13T11:28:49.724,2.563,0.108,-0.114,0.952
1584098929745,2020-03-13T11:28:49.745,2.584,0.109,-0.114,0.953
1584098929764,2020-03-13T11:28:49.764,2.603,0.109,-0.114,0.953
1584098929785,2020-03-13T11:28:49.785,2.624,0.105,-0.111,0.952
1584098929805,2020-03-13T11:28:49.805,2.644,0.102,-0.113,0.951
1584098929824,2020-03-13T11:28:49.824,2.663,0.107,-0.115,0.953
1584098929845,2020-03-13T11:28:49.845,2.684,0.110,-0.114,0.955
1584098929864,2020-03-13T11:28:49.864,2.703,0.109,-0.115,0.952
1584098929884,2020-03-13T11:28:49.884,2.723,0.106,-0.113,0.949
1584098929903,2020-03-13T11:28:49.903,2.742,0.109,-0.114,0.951
1584098929924,2020-03-13T11:28:49.924,2.763,0.111,-0.115,0.952
1584098929944,2020-03-13T11:28:49.944,2.783,0.108,-0.114,0.950
1584098929963,2020-03-13T11:28:49.963,2.802,0.105,-0.113,0.950
1584098929984,2020-03-13T11:28:49.984,2.823,0.106,-0.114,0.953
1584098930003,2020-03-13T11:28:50.003,2.842,0.109,-0.113,0.952
1584098930023,2020-03-13T11:28:50.023,2.862,0.108,-0.114,0.951
1584098930042,2020-03-13T11:28:50.042,2.881,0.108,-0.115,0.952
1584098930063,2020-03-13T11:28:50.063,2.902,0.110,-0.115,0.952
1584098930083,2020-03-13T11:28:50.083,2.922,0.111,-0.114,0.950
1584098930102,2020-03-13T11:28:50.102,2.941,0.108,-0.114,0.951
1584098930123,2020-03-13T11:28:50.123,2.962,0.109,-0.114,0.952
1584098930142,2020-03-13T11:28:50.142,2.981,0.107,-0.114,0.952
1584098930162,2020-03-13T11:28:50.162,3.001,0.107,-0.115,0.951
1584098930182,2020-03-13T11:28:50.182,3.021,0.109,-0.114,0.950
1584098930202,2020-03-13T11:28:50.202,3.041,0.109,-0.113,0.953
1584098930223,2020-03-13T11:28:50.223,3.062,0.107,-0.114,0.953
1584098930242,2020-03-13T11:28:50.242,3.081,0.105,-0.113,0.953
1584098930262,2020-03-13T11:28:50.262,3.101,0.106,-0.113,0.951
1584098930281,2020-03-13T11:28:50.281,3.120,0.109,-0.114,0.953
1584098930302,2020-03-13T11:28:50.302,3.141,0.111,-0.112,0.951
1584098930321,2020-03-13T11:28:50.321,3.160,0.112,-0.113,0.952
1584098930341,2020-03-13T11:28:50.341,3.180,0.106,-0.112,0.950
1584098930360,2020-03-13T11:28:50.360,3.199,0.104,-0.113,0.954
1584098930381,2020-03-13T11:28:50.381,3.220,0.106,-0.115,0.952
1584098930401,2020-03-13T11:28:50.401,3.240,0.108,-0.113,0.950
1584098930420,2020-03-13T11:28:50.420,3.259,0.110,-0.113,0.950
1584098930441,2020-03-13T11:28:50.441,3.280,0.112,-0.115,0.953
1584098930460,2020-03-13T11:28:50.460,3.299,0.107,-0.115,0.953
1584098930480,2020-03-13T11:28:50.480,3.319,0.103,-0.113,0.950
1584098930499,2020-03-13T11:28:50.499,3.338,0.104,-0.113,0.951
1584098930520,2020-03-13T11:28:50.520,3.359,0.111,-0.113,0.954
1584098930540,2020-03-13T11:28:50.540,3.379,0.116,-0.114,0.952
1584098930559,2020-03-13T11:28:50.559,3.398,0.110,-0.113,0.952
1584098930580,2020-03-13T11:28:50.580,3.419,0.103,-0.112,0.950
1584098930599,2020-03-13T11:28:50.599,3.438,0.106,-0.112,0.952
1584098930619,2020-03-13T11:28:50.619,3.458,0.112,-0.113,0.953
1584098930639,2020-03-13T11:28:50.639,3.478,0.111,-0.114,0.950
1584098930659,2020-03-13T11:28:50.659,3.498,0.106,-0.115,0.952
1584098930680,2020-03-13T11:28:50.680,3.519,0.108,-0.113,0.952
1584098930699,2020-03-13T11:28:50.699,3.538,0.109,-0.113,0.952
1584098930719,2020-03-13T11:28:50.719,3.558,0.105,-0.114,0.952
1584098930738,2020-03-13T11:28:50.738,3.577,0.106,-0.114,0.953
1584098930759,2020-03-13T11:28:50.759,3.598,0.114,-0.113,0.954
1584098930778,2020-03-13T11:28:50.778,3.617,0.110,-0.112,0.953
1584098930798,2020-03-13T11:28:50.798,3.637,0.099,-0.113,0.951
1584098930819,2020-03-13T11:28:50.819,3.658,0.104,-0.114,0.952
1584098930838,2020-03-13T11:28:50.838,3.677,0.113,-0.113,0.950
1584098930858,2020-03-13T11:28:50.858,3.697,0.116,-0.113,0.945
1584098930877,2020-03-13T11:28:50.877,3.716,0.115,-0.115,0.954
1584098930898,2020-03-13T11:28:50.898,3.737,0.120,-0.116,0.962
1584098930917,2020-03-13T11:28:50.917,3.756,0.123,-0.113,0.948
1584098930937,2020-03-13T11:28:50.937,3.776,0.114,-0.113,0.944
1584098930958,2020-03-13T11:28:50.958,3.797,0.104,-0.115,0.958
1584098930977,2020-03-13T11:28:50.977,3.816,0.105,-0.114,0.958
1584098930997,2020-03-13T11:28:50.997,3.836,0.101,-0.110,0.945
1584098931016,2020-03-13T11:28:51.016,3.855,0.092,-0.114,0.950
1584098931037,2020-03-13T11:28:51.037,3.876,0.096,-0.115,0.964
1584098931056,2020-03-13T11:28:51.056,3.895,0.095,-0.109,0.955
1584098931077,2020-03-13T11:28:51.077,3.916,0.090,-0.109,0.942
1584098931096,2020-03-13T11:28:51.096,3.935,0.094,-0.112,0.952
1584098931116,2020-03-13T11:28:51.116,3.955,0.104,-0.112,0.964
1584098931137,2020-03-13T11:28:51.137,3.976,0.105,-0.109,0.953
1584098931156,2020-03-13T11:28:51.156,3.995,0.092,-0.111,0.945
1584098931176,2020-03-13T11:28:51.176,4.015,0.087,-0.113,0.955
1584098931195,2020-03-13T11:28:51.195,4.034,0.097,-0.112,0.960
1584098931216,2020-03-13T11:28:51.216,4.055,0.099,-0.110,0.952
1584098931235,2020-03-13T11:28:51.235,4.074,0.095,-0.112,0.948
1584098931255,2020-03-13T11:28:51.255,4.094,0.102,-0.114,0.956
1584098931276,2020-03-13T11:28:51.276,4.115,0.106,-0.114,0.956
1584098931295,2020-03-13T11:28:51.295,4.134,0.100,-0.110,0.949
1584098931315,2020-03-13T11:28:51.315,4.154,0.094,-0.112,0.950
1584098931334,2020-03-13T11:28:51.334,4.173,0.101,-0.113,0.957
1584098931355,2020-03-13T11:28:51.355,4.194,0.103,-0.110,0.952
1584098931374,2020-03-13T11:28:51.374,4.213,0.095,-0.110,0.950
1584098931394,2020-03-13T11:28:51.394,4.233,0.094,-0.111,0.955
1584098931415,2020-03-13T11:28:51.415,4.254,0.101,-0.111,0.956
1584098931434,2020-03-13T11:28:51.434,4.273,0.102,-0.111,0.951
1584098931454,2020-03-13T11:28:51.454,4.293,0.096,-0.112,0.948
1584098931474,2020-03-13T11:28:51.474,4.313,0.095,-0.114,0.955
1584098931494,2020-03-13T11:28:51.494,4.333,0.097,-0.111,0.956
1584098931513,2020-03-13T11:28:51.513,4.352,0.096,-0.112,0.951
1584098931534,2020-03-13T11:28:51.534,4.373,0.095,-0.111,0.949
1584098931554,2020-03-13T11:28:51.554,4.393,0.099,-0.112,0.955
1584098931573,2020-03-13T11:28:51.573,4.412,0.101,-0.111,0.956
1584098931594,2020-03-13T11:28:51.594,4.433,0.095,-0.111,0.950
1584098931613,2020-03-13T11:28:51.613,4.452,0.092,-0.111,0.951
1584098931633,2020-03-13T11:28:51.633,4.472,0.100,-0.112,0.955
1584098931652,2020-03-13T11:28:51.652,4.491,0.104,-0.112,0.956
1584098931673,2020-03-13T11:28:51.673,4.512,0.100,-0.111,0.950
1584098931693,2020-03-13T11:28:51.693,4.532,0.099,-0.110,0.951
1584098931712,2020-03-13T11:28:51.712,4.551,0.103,-0.112,0.956
1584098931733,2020-03-13T11:28:51.733,4.572,0.105,-0.110,0.952
1584098931752,2020-03-13T11:28:51.752,4.591,0.099,-0.114,0.952
1584098931772,2020-03-13T11:28:51.772,4.611,0.098,-0.113,0.953
1584098931791,2020-03-13T11:28:51.791,4.630,0.105,-0.110,0.952
1584098931812,2020-03-13T11:28:51.812,4.651,0.102,-0.111,0.951
1584098931831,2020-03-13T11:28:51.831,4.670,0.096,-0.112,0.953
1584098931851,2020-03-13T11:28:51.851,4.690,0.100,-0.115,0.955
1584098931872,2020-03-13T11:28:51.872,4.711,0.107,-0.116,0.952
1584098931891,2020-03-13T11:28:51.891,4.730,0.109,-0.116,0.950
1584098931911,2020-03-13T11:28:51.911,4.750,0.106,-0.116,0.954
1584098931931,2020-03-13T11:28:51.931,4.770,0.102,-0.113,0.956
1584098931951,2020-03-13T11:28:51.951,4.790,0.094,-0.113,0.952
1584098931970,2020-03-13T11:28:51.970,4.809,0.094,-0.113,0.949
1584098931991,2020-03-13T11:28:51.991,4.830,0.108,-0.111,0.953
1584098932011,2020-03-13T11:28:52.011,4.850,0.108,-0.114,0.955
1584098932030,2020-03-13T11:28:52.030,4.869,0.102,-0.114,0.953
1584098932051,2020-03-13T11:28:52.051,4.890,0.103,-0.112,0.949
1584098932070,2020-03-13T11:28:52.070,4.909,0.098,-0.111,0.950
1584098932090,2020-03-13T11:28:52.090,4.929,0.106,-0.110,0.955
1584098932109,2020-03-13T11:28:52.109,4.948,0.110,-0.112,0.954
1584098932130,2020-03-13T11:28:52.130,4.969,0.110,-0.111,0.949
1584098932150,2020-03-13T11:28:52.150,4.989,0.110,-0.113,0.952
1584098932169,2020-03-13T11:28:52.169,5.008,0.109,-0.113,0.952
1584098932190,2020-03-13T11:28:52.190,5.029,0.108,-0.111,0.952
1584098932209,2020-03-13T11:28:52.209,5.048,0.105,-0.113,0.952
1584098932229,2020-03-13T11:28:52.229,5.068,0.108,-0.112,0.953
1584098932248,2020-03-13T11:28:52.248,5.087,0.110,-0.112,0.955
1584098932269,2020-03-13T11:28:52.269,5.108,0.110,-0.111,0.949
1584098932289,2020-03-13T11:28:52.289,5.128,0.109,-0.111,0.952
1584098932308,2020-03-13T11:28:52.308,5.147,0.108,-0.112,0.954
1584098932329,2020-03-13T11:28:52.329,5.168,0.106,-0.112,0.952
1584098932348,2020-03-13T11:28:52.348,5.187,0.104,-0.112,0.953
1584098932369,2020-03-13T11:28:52.369,5.208,0.103,-0.111,0.954
1584098932388,2020-03-13T11:28:52.388,5.227,0.101,-0.111,0.953
1584098932408,2020-03-13T11:28:52.408,5.247,0.099,-0.110,0.954
1584098932429,2020-03-13T11:28:52.429,5.268,0.097,-0.112,0.951
1584098932448,2020-03-13T11:28:52.448,5.287,0.097,-0.111,0.952
1584098932468,2020-03-13T11:28:52.468,5.307,0.097,-0.110,0.953
1584098932487,2020-03-13T11:28:52.487,5.326,0.098,-0.111,0.952
1584098932508,2020-03-13T11:28:52.508,5.347,0.100,-0.111,0.951
1584098932527,2020-03-13T11:28:52.527,5.366,0.104,-0.112,0.953
1584098932547,2020-03-13T11:28:52.547,5.386,0.101,-0.113,0.954
1584098932566,2020-03-13T11:28:52.566,5.405,0.102,-0.113,0.952
1584098932587,2020-03-13T11:28:52.587,5.426,0.106,-0.113,0.952
1584098932607,2020-03-13T11:28:52.607,5.446,0.105,-0.114,0.952
1584098932626,2020-03-13T11:28:52.626,5.465,0.104,-0.111,0.954
1584098932647,2020-03-13T11:28:52.647,5.486,0.098,-0.110,0.955
1584098932666,2020-03-13T11:28:52.666,5.505,0.098,-0.110,0.952
1584098932686,2020-03-13T11:28:52.686,5.525,0.103,-0.113,0.953
1584098932705,2020-03-13T11:28:52.705,5.544,0.105,-0.113,0.953
1584098932726,2020-03-13T11:28:52.726,5.565,0.101,-0.113,0.952
1584098932746,2020-03-13T11:28:52.746,5.585,0.100,-0.112,0.953
1584098932765,2020-03-13T11:28:52.765,5.604,0.104,-0.110,0.951
1584098932786,2020-03-13T11:28:52.786,5.625,0.104,-0.110,0.952
1584098932805,2020-03-13T11:28:52.805,5.644,0.102,-0.113,0.953
1584098932826,2020-03-13T11:28:52.826,5.665,0.098,-0.115,0.955
1584098932845,2020-03-13T11:28:52.845,5.684,0.096,-0.113,0.953
1584098932865,2020-03-13T11:28:52.865,5.704,0.099,-0.111,0.952
1584098932886,2020-03-13T11:28:52.886,5.725,0.113,-0.112,0.954
1584098932905,2020-03-13T11:28:52.905,5.744,0.113,-0.113,0.954
1584098932925,2020-03-13T11:28:52.925,5.764,0.099,-0.114,0.954
1584098932944,2020-03-13T11:28:52.944,5.783,0.087,-0.115,0.951
1584098932965,2020-03-13T11:28:52.965,5.804,0.089,-0.113,0.952
1584098932984,2020-03-13T11:28:52.984,5.823,0.103,-0.112,0.951
1584098933004,2020-03-13T11:28:53.004,5.843,0.111,-0.111,0.954
1584098933025,2020-03-13T11:28:53.025,5.864,0.107,-0.109,0.953
1584098933044,2020-03-13T11:28:53.044,5.883,0.095,-0.110,0.951
1584098933064,2020-03-13T11:28:53.064,5.903,0.095,-0.112,0.951
1584098933083,2020-03-13T11:28:53.083,5.922,0.105,-0.113,0.954
1584098933104,2020-03-13T11:28:53.104,5.943,0.103,-0.114,0.951
1584098933123,2020-03-13T11:28:53.123,5.962,0.099,-0.115,0.953
1584098933143,2020-03-13T11:28:53.143,5.982,0.106,-0.112,0.954
1584098933164,2020-03-13T11:28:53.164,6.003,0.106,-0.113,0.953
1584098933183,2020-03-13T11:28:53.183,6.022,0.103,-0.113,0.951
1584098933203,2020-03-13T11:28:53.203,6.042,0.107,-0.113,0.950
1584098933223,2020-03-13T11:28:53.223,6.062,0.105,-0.114,0.954
1584098933243,2020-03-13T11:28:53.243,6.082,0.098,-0.113,0.952
1584098933262,2020-03-13T11:28:53.262,6.101,0.103,-0.111,0.952
1584098933283,2020-03-13T11:28:53.283,6.122,0.110,-0.112,0.951
1584098933302,2020-03-13T11:28:53.302,6.141,0.111,-0.111,0.953
1584098933322,2020-03-13T11:28:53.322,6.161,0.106,-0.112,0.953
1584098933343,2020-03-13T11:28:53.343,6.182,0.105,-0.111,0.949
1584098933362,2020-03-13T11:28:53.362,6.201,0.104,-0.112,0.950
1584098933382,2020-03-13T11:28:53.382,6.221,0.099,-0.111,0.954
1584098933401,2020-03-13T11:28:53.401,6.240,0.100,-0.111,0.957
1584098933422,2020-03-13T11:28:53.422,6.261,0.107,-0.110,0.952
1584098933441,2020-03-13T11:28:53.441,6.280,0.107,-0.110,0.947
1584098933461,2020-03-13T11:28:53.461,6.300,0.099,-0.112,0.955
1584098933482,2020-03-13T11:28:53.482,6.321,0.096,-0.110,0.958
1584098933501,2020-03-13T11:28:53.501,6.340,0.094,-0.108,0.951
1584098933521,2020-03-13T11:28:53.521,6.360,0.094,-0.109,0.951
1584098933540,2020-03-13T11:28:53.540,6.379,0.097,-0.108,0.957
1584098933561,2020-03-13T11:28:53.561,6.400,0.098,-0.107,0.956
1584098933580,2020-03-13T11:28:53.580,6.419,0.093,-0.108,0.950
1584098933600,2020-03-13T11:28:53.600,6.439,0.086,-0.111,0.952
1584098933621,2020-03-13T11:28:53.621,6.460,0.088,-0.110,0.956
1584098933640,2020-03-13T11:28:53.640,6.479,0.095,-0.109,0.957
1584098933661,2020-03-13T11:28:53.661,6.500,0.094,-0.109,0.953
1584098933680,2020-03-13T11:28:53.680,6.519,0.094,-0.109,0.952
1584098933700,2020-03-13T11:28:53.700,6.539,0.098,-0.110,0.956
1584098933719,2020-03-13T11:28:53.719,6.558,0.095,-0.110,0.954
1584098933740,2020-03-13T11:28:53.740,6.579,0.094,-0.108,0.952
1584098933760,2020-03-13T11:28:53.760,6.599,0.096,-0.109,0.953
1584098933779,2020-03-13T11:28:53.779,6.618,0.101,-0.109,0.955
1584098933800,2020-03-13T11:28:53.800,6.639,0.096,-0.108,0.953
1584098933819,2020-03-13T11:28:53.819,6.658,0.088,-0.107,0.954
1584098933839,2020-03-13T11:28:53.839,6.678,0.095,-0.108,0.955
1584098933858,2020-03-13T11:28:53.858,6.697,0.103,-0.110,0.954
1584098933879,2020-03-13T11:28:53.879,6.718,0.098,-0.110,0.951
1584098933898,2020-03-13T11:28:53.898,6.737,0.093,-0.110,0.953
1584098933918,2020-03-13T11:28:53.918,6.757,0.097,-0.110,0.953
1584098933939,2020-03-13T11:28:53.939,6.778,0.098,-0.110,0.951
1584098933958,2020-03-13T11:28:53.958,6.797,0.096,-0.112,0.952
1584098933978,2020-03-13T11:28:53.978,6.817,0.098,-0.111,0.954
1584098933997,2020-03-13T11:28:53.997,6.836,0.097,-0.110,0.955
1584098934018,2020-03-13T11:28:54.018,6.857,0.096,-0.109,0.953
1584098934037,2020-03-13T11:28:54.037,6.876,0.096,-0.110,0.952
1584098934057,2020-03-13T11:28:54.057,6.896,0.098,-0.110,0.955
1584098934078,2020-03-13T11:28:54.078,6.917,0.096,-0.110,0.951
1584098934097,2020-03-13T11:28:54.097,6.936,0.097,-0.111,0.954
1584098934118,2020-03-13T11:28:54.118,6.957,0.100,-0.111,0.955
1584098934137,2020-03-13T11:28:54.137,6.976,0.100,-0.110,0.953
1584098934157,2020-03-13T11:28:54.157,6.996,0.102,-0.111,0.953
1584098934176,2020-03-13T11:28:54.176,7.015,0.101,-0.110,0.955
1584098934197,2020-03-13T11:28:54.197,7.036,0.098,-0.109,0.953
1584098934217,2020-03-13T11:28:54.217,7.056,0.097,-0.108,0.952
1584098934236,2020-03-13T11:28:54.236,7.075,0.099,-0.111,0.954
1584098934257,2020-03-13T11:28:54.257,7.096,0.099,-0.110,0.953
1584098934276,2020-03-13T11:28:54.276,7.115,0.100,-0.111,0.953
1584098934296,2020-03-13T11:28:54.296,7.135,0.098,-0.113,0.955
1584098934315,2020-03-13T11:28:54.315,7.154,0.098,-0.109,0.953
1584098934336,2020-03-13T11:28:54.336,7.175,0.097,-0.111,0.951
1584098934356,2020-03-13T11:28:54.356,7.195,0.099,-0.109,0.953
1584098934375,2020-03-13T11:28:54.375,7.214,0.099,-0.110,0.954
1584098934396,2020-03-13T11:28:54.396,7.235,0.098,-0.110,0.953
1584098934415,2020-03-13T11:28:54.415,7.254,0.099,-0.110,0.953
