epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1584016187605,2020-03-12T12:29:47.605,3.698,0.176,-0.993,0.026
1584016187624,2020-03-12T12:29:47.624,3.717,0.177,-0.995,0.026
1584016187644,2020-03-12T12:29:47.644,3.737,0.175,-0.994,0.026
1584016187665,2020-03-12T12:29:47.665,3.758,0.177,-0.994,0.027
1584016187684,2020-03-12T12:29:47.684,3.777,0.178,-0.993,0.027
1584016187704,2020-03-12T12:29:47.704,3.797,0.177,-0.994,0.026
1584016187723,2020-03-12T12:29:47.723,3.816,0.177,-0.995,0.027
1584016187744,2020-03-12T12:29:47.744,3.837,0.177,-0.994,0.025
1584016187763,2020-03-12T12:29:47.763,3.856,0.177,-0.994,0.027
1584016187783,2020-03-12T12:29:47.783,3.876,0.178,-0.994,0.026
1584016187804,2020-03-12T12:29:47.804,3.897,0.176,-0.993,0.026
1584016187823,2020-03-12T12:29:47.823,3.916,0.176,-0.993,0.026
1584016187843,2020-03-12T12:29:47.843,3.936,0.177,-0.993,0.027
1584016187862,2020-03-12T12:29:47.862,3.955,0.177,-0.993,0.027
1584016187883,2020-03-12T12:29:47.883,3.976,0.178,-0.993,0.027
1584016187902,2020-03-12T12:29:47.902,3.995,0.178,-0.993,0.027
1584016187922,2020-03-12T12:29:47.922,4.015,0.177,-0.992,0.026
1584016187943,2020-03-12T12:29:47.943,4.036,0.177,-0.993,0.026
1584016187962,2020-03-12T12:29:47.962,4.055,0.178,-0.994,0.028
1584016187983,2020-03-12T12:29:47.983,4.076,0.178,-0.994,0.028
1584016188002,2020-03-12T12:29:48.002,4.095,0.177,-0.992,0.026
1584016188022,2020-03-12T12:29:48.022,4.115,0.178,-0.993,0.026
1584016188041,2020-03-12T12:29:48.041,4.134,0.177,-0.994,0.026
1584016188062,2020-03-12T12:29:48.062,4.155,0.177,-0.994,0.027
1584016188082,2020-03-12T12:29:48.082,4.175,0.176,-0.994,0.027
1584016188101,2020-03-12T12:29:48.101,4.194,0.176,-0.994,0.026
1584016188122,2020-03-12T12:29:48.122,4.215,0.176,-0.992,0.026
1584016188141,2020-03-12T12:29:48.141,4.234,0.176,-0.992,0.027
1584016188161,2020-03-12T12:29:48.161,4.254,0.177,-0.993,0.027
1584016188180,2020-03-12T12:29:48.180,4.273,0.177,-0.994,0.028
1584016188201,2020-03-12T12:29:48.201,4.294,0.178,-0.993,0.025
1584016188221,2020-03-12T12:29:48.221,4.314,0.177,-0.994,0.025
1584016188240,2020-03-12T12:29:48.240,4.333,0.175,-0.993,0.027
1584016188261,2020-03-12T12:29:48.261,4.354,0.175,-0.994,0.027
1584016188280,2020-03-12T12:29:48.280,4.373,0.177,-0.993,0.026
1584016188300,2020-03-12T12:29:48.300,4.393,0.177,-0.993,0.026
1584016188319,2020-03-12T12:29:48.319,4.412,0.177,-0.993,0.026
1584016188340,2020-03-12T12:29:48.340,4.433,0.176,-0.994,0.026
1584016188360,2020-03-12T12:29:48.360,4.453,0.177,-0.993,0.030
1584016188379,2020-03-12T12:29:48.379,4.472,0.176,-0.993,0.028
1584016188400,2020-03-12T12:29:48.400,4.493,0.176,-0.992,0.026
1584016188419,2020-03-12T12:29:48.419,4.512,0.177,-0.993,0.027
1584016188440,2020-03-12T12:29:48.440,4.533,0.177,-0.994,0.027
1584016188459,2020-03-12T12:29:48.459,4.552,0.178,-0.994,0.027
1584016188479,2020-03-12T12:29:48.479,4.572,0.178,-0.994,0.027
1584016188500,2020-03-12T12:29:48.500,4.593,0.178,-0.994,0.026
1584016188519,2020-03-12T12:29:48.519,4.612,0.176,-0.994,0.027
1584016188539,2020-03-12T12:29:48.539,4.632,0.177,-0.993,0.027
1584016188558,2020-03-12T12:29:48.558,4.651,0.176,-0.993,0.027
1584016188579,2020-03-12T12:29:48.579,4.672,0.176,-0.994,0.028
1584016188598,2020-03-12T12:29:48.598,4.691,0.177,-0.994,0.027
1584016188618,2020-03-12T12:29:48.618,4.711,0.177,-0.993,0.027
1584016188637,2020-03-12T12:29:48.637,4.730,0.177,-0.992,0.028
1584016188658,2020-03-12T12:29:48.658,4.751,0.177,-0.994,0.026
1584016188678,2020-03-12T12:29:48.678,4.771,0.177,-0.992,0.026
1584016188697,2020-03-12T12:29:48.697,4.790,0.177,-0.992,0.028
1584016188718,2020-03-12T12:29:48.718,4.811,0.177,-0.994,0.027
1584016188737,2020-03-12T12:29:48.737,4.830,0.177,-0.994,0.026
1584016188757,2020-03-12T12:29:48.757,4.850,0.176,-0.994,0.027
1584016188776,2020-03-12T12:29:48.776,4.869,0.178,-0.993,0.027
1584016188797,2020-03-12T12:29:48.797,4.890,0.176,-0.993,0.026
1584016188817,2020-03-12T12:29:48.817,4.910,0.177,-0.995,0.025
1584016188837,2020-03-12T12:29:48.837,4.930,0.177,-0.994,0.027
1584016188857,2020-03-12T12:29:48.857,4.950,0.176,-0.993,0.028
1584016188876,2020-03-12T12:29:48.876,4.969,0.177,-0.994,0.026
1584016188897,2020-03-12T12:29:48.897,4.990,0.177,-0.994,0.025
1584016188916,2020-03-12T12:29:48.916,5.009,0.177,-0.994,0.027
1584016188936,2020-03-12T12:29:48.936,5.029,0.177,-0.993,0.025
1584016188957,2020-03-12T12:29:48.957,5.050,0.178,-0.994,0.027
1584016188976,2020-03-12T12:29:48.976,5.069,0.177,-0.993,0.027
1584016188996,2020-03-12T12:29:48.996,5.089,0.176,-0.992,0.025
1584016189015,2020-03-12T12:29:49.015,5.108,0.177,-0.995,0.026
1584016189036,2020-03-12T12:29:49.036,5.129,0.178,-0.994,0.026
1584016189055,2020-03-12T12:29:49.055,5.148,0.178,-0.994,0.027
1584016189075,2020-03-12T12:29:49.075,5.168,0.178,-0.995,0.027
1584016189096,2020-03-12T12:29:49.096,5.189,0.177,-0.993,0.027
1584016189115,2020-03-12T12:29:49.115,5.208,0.177,-0.993,0.028
1584016189135,2020-03-12T12:29:49.135,5.228,0.176,-0.994,0.026
1584016189154,2020-03-12T12:29:49.154,5.247,0.177,-0.993,0.026
1584016189175,2020-03-12T12:29:49.175,5.268,0.177,-0.992,0.028
1584016189194,2020-03-12T12:29:49.194,5.287,0.176,-0.993,0.028
1584016189214,2020-03-12T12:29:49.214,5.307,0.178,-0.993,0.027
1584016189235,2020-03-12T12:29:49.235,5.328,0.178,-0.993,0.027
1584016189254,2020-03-12T12:29:49.254,5.347,0.176,-0.994,0.027
1584016189274,2020-03-12T12:29:49.274,5.367,0.175,-0.994,0.026
1584016189294,2020-03-12T12:29:49.294,5.387,0.177,-0.994,0.026
1584016189314,2020-03-12T12:29:49.314,5.407,0.177,-0.994,0.027
1584016189333,2020-03-12T12:29:49.333,5.426,0.177,-0.995,0.026
1584016189354,2020-03-12T12:29:49.354,5.447,0.178,-0.994,0.027
1584016189374,2020-03-12T12:29:49.374,5.467,0.176,-0.993,0.026
1584016189393,2020-03-12T12:29:49.393,5.486,0.176,-0.995,0.027
1584016189414,2020-03-12T12:29:49.414,5.507,0.176,-0.993,0.028
1584016189433,2020-03-12T12:29:49.433,5.526,0.176,-0.993,0.028
1584016189453,2020-03-12T12:29:49.453,5.546,0.178,-0.994,0.028
1584016189472,2020-03-12T12:29:49.472,5.565,0.179,-0.993,0.029
1584016189493,2020-03-12T12:29:49.493,5.586,0.178,-0.995,0.028
1584016189513,2020-03-12T12:29:49.513,5.606,0.177,-0.995,0.028
1584016189532,2020-03-12T12:29:49.532,5.625,0.176,-0.993,0.027
1584016189553,2020-03-12T12:29:49.553,5.646,0.177,-0.993,0.026
1584016189572,2020-03-12T12:29:49.572,5.665,0.177,-0.993,0.027
1584016189592,2020-03-12T12:29:49.592,5.685,0.177,-0.994,0.028
1584016189611,2020-03-12T12:29:49.611,5.704,0.177,-0.993,0.027
1584016189632,2020-03-12T12:29:49.632,5.725,0.177,-0.993,0.027
1584016189651,2020-03-12T12:29:49.651,5.744,0.177,-0.993,0.028
1584016189671,2020-03-12T12:29:49.671,5.764,0.178,-0.992,0.027
1584016189692,2020-03-12T12:29:49.692,5.785,0.178,-0.993,0.027
1584016189711,2020-03-12T12:29:49.711,5.804,0.176,-0.993,0.026
1584016189732,2020-03-12T12:29:49.732,5.825,0.179,-0.993,0.027
1584016189751,2020-03-12T12:29:49.751,5.844,0.177,-0.993,0.026
1584016189771,2020-03-12T12:29:49.771,5.864,0.175,-0.994,0.027
1584016189790,2020-03-12T12:29:49.790,5.883,0.177,-0.993,0.027
1584016189811,2020-03-12T12:29:49.811,5.904,0.177,-0.993,0.028
1584016189831,2020-03-12T12:29:49.831,5.924,0.176,-0.993,0.027
1584016189850,2020-03-12T12:29:49.850,5.943,0.175,-0.993,0.027
1584016189871,2020-03-12T12:29:49.871,5.964,0.178,-0.994,0.027
1584016189890,2020-03-12T12:29:49.890,5.983,0.177,-0.993,0.028
1584016189910,2020-03-12T12:29:49.910,6.003,0.175,-0.994,0.028
1584016189929,2020-03-12T12:29:49.929,6.022,0.176,-0.992,0.029
1584016189950,2020-03-12T12:29:49.950,6.043,0.177,-0.994,0.026
1584016189970,2020-03-12T12:29:49.970,6.063,0.178,-0.994,0.027
1584016189989,2020-03-12T12:29:49.989,6.082,0.177,-0.993,0.028
1584016190010,2020-03-12T12:29:50.010,6.103,0.177,-0.993,0.027
1584016190029,2020-03-12T12:29:50.029,6.122,0.175,-0.994,0.027
1584016190049,2020-03-12T12:29:50.049,6.142,0.177,-0.995,0.029
1584016190068,2020-03-12T12:29:50.068,6.161,0.177,-0.993,0.026
1584016190089,2020-03-12T12:29:50.089,6.182,0.177,-0.995,0.027
1584016190109,2020-03-12T12:29:50.109,6.202,0.178,-0.994,0.027
1584016190129,2020-03-12T12:29:50.129,6.222,0.176,-0.995,0.027
1584016190149,2020-03-12T12:29:50.149,6.242,0.175,-0.994,0.028
1584016190168,2020-03-12T12:29:50.168,6.261,0.176,-0.993,0.026
1584016190189,2020-03-12T12:29:50.189,6.282,0.176,-0.992,0.028
1584016190208,2020-03-12T12:29:50.208,6.301,0.177,-0.993,0.028
1584016190228,2020-03-12T12:29:50.228,6.321,0.178,-0.994,0.027
1584016190249,2020-03-12T12:29:50.249,6.342,0.179,-0.994,0.026
1584016190268,2020-03-12T12:29:50.268,6.361,0.177,-0.995,0.026
1584016190288,2020-03-12T12:29:50.288,6.381,0.176,-0.996,0.026
1584016190307,2020-03-12T12:29:50.307,6.400,0.176,-0.992,0.025
1584016190328,2020-03-12T12:29:50.328,6.421,0.176,-0.993,0.028
1584016190347,2020-03-12T12:29:50.347,6.440,0.176,-0.994,0.027
1584016190367,2020-03-12T12:29:50.367,6.460,0.177,-0.992,0.027
1584016190388,2020-03-12T12:29:50.388,6.481,0.177,-0.992,0.027
1584016190407,2020-03-12T12:29:50.407,6.500,0.176,-0.993,0.027
1584016190427,2020-03-12T12:29:50.427,6.520,0.177,-0.995,0.026
1584016190446,2020-03-12T12:29:50.446,6.539,0.176,-0.994,0.024
1584016190467,2020-03-12T12:29:50.467,6.560,0.177,-0.994,0.027
1584016190486,2020-03-12T12:29:50.486,6.579,0.176,-0.993,0.027
1584016190506,2020-03-12T12:29:50.506,6.599,0.175,-0.993,0.025
1584016190525,2020-03-12T12:29:50.525,6.618,0.176,-0.995,0.025
1584016190546,2020-03-12T12:29:50.546,6.639,0.176,-0.994,0.028
1584016190566,2020-03-12T12:29:50.566,6.659,0.176,-0.993,0.027
1584016190586,2020-03-12T12:29:50.586,6.679,0.176,-0.993,0.026
1584016190606,2020-03-12T12:29:50.606,6.699,0.177,-0.992,0.027
1584016190625,2020-03-12T12:29:50.625,6.718,0.177,-0.992,0.026
1584016190646,2020-03-12T12:29:50.646,6.739,0.175,-0.994,0.026
1584016190665,2020-03-12T12:29:50.665,6.758,0.176,-0.991,0.028
1584016190685,2020-03-12T12:29:50.685,6.778,0.178,-0.993,0.027
1584016190706,2020-03-12T12:29:50.706,6.799,0.178,-0.993,0.026
1584016190725,2020-03-12T12:29:50.725,6.818,0.177,-0.993,0.028
1584016190745,2020-03-12T12:29:50.745,6.838,0.176,-0.994,0.028
1584016190764,2020-03-12T12:29:50.764,6.857,0.176,-0.993,0.027
1584016190785,2020-03-12T12:29:50.785,6.878,0.175,-0.993,0.027
1584016190804,2020-03-12T12:29:50.804,6.897,0.177,-0.993,0.028
1584016190824,2020-03-12T12:29:50.824,6.917,0.177,-0.993,0.025
1584016190845,2020-03-12T12:29:50.845,6.938,0.177,-0.994,0.026
1584016190864,2020-03-12T12:29:50.864,6.957,0.177,-0.993,0.028
1584016190884,2020-03-12T12:29:50.884,6.977,0.177,-0.993,0.027
1584016190903,2020-03-12T12:29:50.903,6.996,0.177,-0.994,0.026
1584016190924,2020-03-12T12:29:50.924,7.017,0.176,-0.994,0.027
1584016190943,2020-03-12T12:29:50.943,7.036,0.177,-0.994,0.027
1584016190963,2020-03-12T12:29:50.963,7.056,0.177,-0.993,0.026
1584016190984,2020-03-12T12:29:50.984,7.077,0.177,-0.993,0.026
1584016191003,2020-03-12T12:29:51.003,7.096,0.176,-0.994,0.029
1584016191024,2020-03-12T12:29:51.024,7.117,0.178,-0.994,0.028
1584016191043,2020-03-12T12:29:51.043,7.136,0.175,-0.994,0.026
1584016191063,2020-03-12T12:29:51.063,7.156,0.176,-0.994,0.027
1584016191082,2020-03-12T12:29:51.082,7.175,0.177,-0.994,0.028
1584016191103,2020-03-12T12:29:51.103,7.196,0.177,-0.994,0.028
1584016191123,2020-03-12T12:29:51.123,7.216,0.177,-0.993,0.027
1584016191142,2020-03-12T12:29:51.142,7.235,0.179,-0.993,0.026
1584016191163,2020-03-12T12:29:51.163,7.256,0.178,-0.994,0.026
