epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016717317,2020-03-12T12:38:37.317,1.630,0.313,0.381,-0.114
1584016717336,2020-03-12T12:38:37.336,1.649,0.473,0.274,-0.099
1584016717357,2020-03-12T12:38:37.357,1.670,0.648,0.335,-0.069
1584016717376,2020-03-12T12:38:37.376,1.689,0.762,0.450,-0.008
1584016717397,2020-03-12T12:38:37.397,1.710,0.823,0.534,0.069
1584016717416,2020-03-12T12:38:37.416,1.729,0.945,0.595,0.183
1584016717436,2020-03-12T12:38:37.436,1.749,0.930,0.602,0.290
1584016717457,2020-03-12T12:38:37.457,1.770,0.877,0.511,0.274
1584016717476,2020-03-12T12:38:37.476,1.789,0.861,0.495,0.191
1584016717496,2020-03-12T12:38:37.496,1.809,0.877,0.457,0.122
1584016717515,2020-03-12T12:38:37.515,1.828,0.846,0.343,-0.030
1584016717536,2020-03-12T12:38:37.536,1.849,0.846,0.229,-0.213
1584016717555,2020-03-12T12:38:37.555,1.868,0.785,0.114,-0.373
1584016717575,2020-03-12T12:38:37.575,1.888,0.770,-0.114,-0.663
1584016717596,2020-03-12T12:38:37.596,1.909,0.716,-0.259,-0.861
1584016717615,2020-03-12T12:38:37.615,1.928,0.625,-0.236,-0.953
1584016717635,2020-03-12T12:38:37.635,1.948,0.678,-0.328,-1.052
1584016717654,2020-03-12T12:38:37.654,1.967,0.724,-0.495,-1.120
1584016717675,2020-03-12T12:38:37.675,1.988,0.572,-0.511,-1.151
1584016717694,2020-03-12T12:38:37.694,2.007,0.412,-0.366,-1.120
1584016717714,2020-03-12T12:38:37.714,2.027,0.419,-0.267,-1.105
1584016717735,2020-03-12T12:38:37.735,2.048,0.427,-0.213,-0.922
1584016717754,2020-03-12T12:38:37.754,2.067,0.564,-0.191,-0.724
1584016717774,2020-03-12T12:38:37.774,2.087,0.747,-0.069,-0.488
1584016717794,2020-03-12T12:38:37.794,2.107,0.884,0.107,-0.297
1584016717814,2020-03-12T12:38:37.814,2.127,0.938,0.221,-0.130
1584016717833,2020-03-12T12:38:37.833,2.146,0.945,0.290,0.023
1584016717854,2020-03-12T12:38:37.854,2.167,0.953,0.457,0.175
1584016717874,2020-03-12T12:38:37.874,2.187,1.029,0.564,0.267
1584016717893,2020-03-12T12:38:37.893,2.206,0.991,0.694,0.343
1584016717914,2020-03-12T12:38:37.914,2.227,0.953,0.625,0.389
1584016717933,2020-03-12T12:38:37.933,2.246,0.968,0.564,0.290
1584016717953,2020-03-12T12:38:37.953,2.266,0.869,0.511,0.175
1584016717972,2020-03-12T12:38:37.972,2.285,0.755,0.465,0.076
1584016717993,2020-03-12T12:38:37.993,2.306,0.785,0.267,-0.107
1584016718013,2020-03-12T12:38:38.013,2.326,0.747,0.175,-0.244
1584016718032,2020-03-12T12:38:38.032,2.345,0.663,0.122,-0.328
1584016718053,2020-03-12T12:38:38.053,2.366,0.511,0.130,-0.396
1584016718072,2020-03-12T12:38:38.072,2.385,0.541,0.191,-0.335
1584016718092,2020-03-12T12:38:38.092,2.405,0.465,0.244,-0.290
1584016718111,2020-03-12T12:38:38.111,2.424,0.434,0.122,-0.206
1584016718132,2020-03-12T12:38:38.132,2.445,0.351,0.091,-0.091
1584016718152,2020-03-12T12:38:38.152,2.465,0.145,0.335,0.152
1584016718171,2020-03-12T12:38:38.171,2.484,0.122,0.595,0.335
1584016718192,2020-03-12T12:38:38.192,2.505,0.229,0.541,0.351
1584016718211,2020-03-12T12:38:38.211,2.524,0.511,0.511,0.297
1584016718232,2020-03-12T12:38:38.232,2.545,0.800,0.419,0.168
1584016718251,2020-03-12T12:38:38.251,2.564,1.059,0.221,-0.084
